Power,H,T,P,t1,T1,p1,P1,t2,T2,p2,P2,T3,P3,t4,T4,p4,P4,m4,m_gas,CLCSO,pai,c_efficiency,t_efficiency,h_efficiency,h_consumption
157.1,32.95258713,2.137481928,1017.996277,3,276.15,-1.14,0.10016,378.6,651.75,1.19,1.2913,1512.423277,1.278387,566.4,839.55,1.59,0.10289,985585,49974,77.03903961,12.8923722,0.791137906,0.90126459,0.339852399,10592.83386
156.9,33.07128143,2.102406263,1017.956909,3,276.15,-1.15,0.10015,378.6,651.75,1.19,1.2913,1512.564803,1.278387,566.3,839.45,1.59,0.10289,974249,50043,77.05925751,12.89365951,0.79118145,0.901503737,0.338951745,10620.98088
156.9,31.98192978,2.144872904,1017.973328,3,276.15,-1.14,0.10016,378.6,651.75,1.19,1.2913,1512.437857,1.278387,566.5,839.65,1.58,0.10288,959390,49995,77.04112244,12.8923722,0.791137906,0.901117225,0.339277171,10610.7935
157.3,30.27324104,2.210153818,1017.961243,2.9,276.05,-1.14,0.10016,378.7,651.85,1.19,1.2913,1512.603041,1.278387,566.5,839.65,1.58,0.10288,956686,50077,77.06472015,12.8923722,0.790430528,0.901240038,0.339585147,10601.17038
157.2,30.57808876,2.254891396,1017.918762,2.8,275.95,-1.15,0.10015,378.5,651.65,1.19,1.2913,1512.410139,1.278387,566.4,839.55,1.59,0.10289,1009074,49981,77.03716278,12.89365951,0.790398005,0.901254822,0.3400211,10587.57824
157,30.08526993,2.285688162,1017.934753,2.9,276.05,-1.15,0.10015,378.4,651.55,1.19,1.2913,1512.391074,1.278387,566.4,839.55,1.6,0.1029,915828,50090,77.03443909,12.89365951,0.79110557,0.901264912,0.33884953,10624.18471
157.6,29.77015305,2.37981081,1017.909729,2.9,276.05,-1.14,0.10016,378.5,651.65,1.19,1.2913,1512.362769,1.278387,566.5,839.65,1.59,0.10289,917697,49992,77.03039551,12.8923722,0.790851418,0.901085651,0.340811287,10563.03046
157.5,28.84277344,2.391845942,1017.862,2.9,276.05,-1.15,0.10015,378.4,651.55,1.19,1.2913,1512.59706,1.278387,566.6,839.75,1.59,0.10289,941816,50046,77.06386566,12.89365951,0.79110557,0.901125931,0.340227531,10581.15429
157.4,29.66800499,2.395998001,1017.877686,2.9,276.05,-1.15,0.10015,378.3,651.45,1.19,1.2913,1512.754713,1.278387,566.5,839.65,1.58,0.10288,1010345,50077,77.08638763,12.89365951,0.791316307,0.901352782,0.339801031,10594.4352
157.1,29.63706207,2.402938843,1018.106384,2.9,276.05,-1.15,0.10015,378.4,651.55,1.19,1.2913,1512.413985,1.278387,566.6,839.75,1.55,0.10285,976336,49964,77.0377121,12.89365951,0.79110557,0.900892752,0.339920418,10590.71419
157.4,30.50549316,2.38021493,1017.744873,3,276.15,-1.15,0.10015,378.3,651.45,1.19,1.2913,1512.781683,1.278387,566.8,839.95,1.6,0.1029,932124,50060,77.09024048,12.89365951,0.791813889,0.901019625,0.339916425,10590.83863
157,31.95105362,2.291053534,1017.998169,3,276.15,-1.15,0.10015,378.5,651.65,1.19,1.2913,1512.54782,1.278387,566.8,839.95,1.59,0.10289,979319,50010,77.05683136,12.89365951,0.79139215,0.900821455,0.339391581,10607.21656
157.3,32.04868698,2.337897301,1017.878906,3.1,276.25,-1.15,0.10015,378.7,651.85,1.19,1.2913,1512.832846,1.278387,567,840.15,1.58,0.10288,1031632,50099,77.09754944,12.89365951,0.791467954,0.900741338,0.339436025,10605.82772
156.7,31.48245811,2.342623472,1017.701721,3.1,276.25,-1.15,0.10015,378.9,652.05,1.19,1.2913,1512.755888,1.278387,567,840.15,1.6,0.1029,1004376,50028,77.08655548,12.89365951,0.791046736,0.900732611,0.338621183,10631.34907
156.5,32.32427979,2.311432362,1017.641663,3.1,276.25,-1.15,0.10015,378.9,652.05,1.19,1.2913,1512.943289,1.278387,567,840.15,1.57,0.10287,975627,50030,77.11332703,12.89365951,0.791046736,0.900799204,0.338175473,10645.36102
157.4,32.24483109,2.252576351,1017.647827,3.1,276.25,-1.14,0.10016,378.9,652.05,1.19,1.2913,1512.652014,1.278387,566.9,840.05,1.57,0.10287,982758,50055,77.07171631,12.8923722,0.7910032,0.900716515,0.339950379,10589.78081
157.2,29.41108322,2.331472874,1017.776306,3,276.15,-1.15,0.10015,379,652.15,1.19,1.2913,1512.268294,1.278387,566.9,840.05,1.6,0.1029,961756,49946,77.01689911,12.89365951,0.790339767,0.900503809,0.340259372,10580.16412
156.9,29.36206818,2.4179883,1017.666931,2.9,276.05,-1.15,0.10015,378.8,651.95,1.19,1.2913,1512.525229,1.278387,566.9,840.05,1.59,0.10289,960938,50058,77.05360413,12.89365951,0.790263744,0.90067072,0.338850177,10624.16444
156.9,29.08592987,2.510546207,1017.732788,3,276.15,-1.16,0.10014,378.8,651.95,1.19,1.2913,1512.676848,1.278387,566.9,840.05,1.58,0.10288,960435,50013,77.07526398,12.89494707,0.79080391,0.900759238,0.339155063,10614.61377
157,29.25457001,2.543396711,1017.878601,3,276.15,-1.16,0.10014,378.8,651.95,1.19,1.2913,1512.756422,1.278387,567,840.15,1.6,0.1029,963332,50040,77.08663177,12.89494707,0.79080391,0.900733008,0.339188109,10613.57962
157.5,30.14852333,2.543962955,1017.517334,3,276.15,-1.15,0.10015,378.8,651.95,1.19,1.2913,1512.699492,1.278387,567.1,840.25,1.61,0.10291,942840,50048,77.07849884,12.89365951,0.790760384,0.90058099,0.340213935,10581.57714
157,29.45802307,2.501052856,1017.582458,3,276.15,-1.15,0.10015,378.7,651.85,1.19,1.2913,1512.706274,1.278387,566.9,840.05,1.57,0.10287,941470,49988,77.07946777,12.89365951,0.790970861,0.900756867,0.339540949,10602.55032
157.3,29.35084724,2.54305172,1017.489258,3.1,276.25,-1.15,0.10015,378.7,651.85,1.19,1.2913,1512.913435,1.278387,567,840.15,1.59,0.10289,918029,50094,77.10906219,12.89365951,0.791467954,0.900825518,0.339469905,10604.76923
156.6,29.33198357,2.56639719,1017.48938,3.1,276.25,-1.14,0.10016,378.6,651.75,1.19,1.2913,1512.697249,1.278387,567,840.15,1.59,0.10289,947973,50045,77.07817841,12.8923722,0.79163516,0.900664746,0.338290133,10641.75287
157,30.985466,2.495156288,1017.442505,3.1,276.25,-1.14,0.10016,378.7,651.85,1.19,1.2913,1512.649985,1.278387,567.2,840.35,1.57,0.10287,935785,49897,77.07142639,12.8923722,0.791424395,0.900313259,0.340160189,10583.24904
157.2,31.92798805,2.486520052,1017.51709,3.1,276.25,-1.15,0.10015,378.6,651.75,1.19,1.2913,1512.718077,1.278387,566.9,840.05,1.59,0.10289,1037003,49993,77.08115387,12.89365951,0.791678731,0.900814154,0.339939483,10590.12023
157,31.5375309,2.455488443,1017.474792,3.2,276.35,-1.15,0.10015,378.7,651.85,1.19,1.2913,1513.116805,1.278387,567.1,840.25,1.6,0.1029,952500,49988,77.13811493,12.89365951,0.791965311,0.900867091,0.339540949,10602.55032
157.3,29.07777214,2.497554779,1017.724792,3.1,276.25,-1.16,0.10014,378.8,651.95,1.19,1.2913,1512.912901,1.278387,567.2,840.35,1.6,0.1029,987475,50063,77.1089859,12.89494707,0.791300842,0.90058157,0.339680111,10598.20661
157.2,28.27825737,2.57298851,1017.64563,3.1,276.25,-1.16,0.10014,378.8,651.95,1.19,1.2913,1512.762564,1.278387,567.3,840.45,1.59,0.10289,1001362,50024,77.08750916,12.89494707,0.791300842,0.900311586,0.339728822,10596.68702
157,29.32606888,2.551516771,1017.584106,3.1,276.25,-1.15,0.10015,378.9,652.05,1.19,1.2913,1512.893301,1.278387,567.2,840.35,1.59,0.10289,943242,50031,77.10618591,12.89365951,0.791046736,0.900542745,0.339249125,10611.6707
156.7,30.50784111,2.507736206,1017.363831,3.1,276.25,-1.15,0.10015,378.9,652.05,1.19,1.2913,1512.856825,1.278387,567.2,840.35,1.61,0.10291,945422,50047,77.10097504,12.89365951,0.791046736,0.900564107,0.338492628,10635.38673
157.4,31.14505577,2.445553064,1017.412903,3.1,276.25,-1.15,0.10015,378.9,652.05,1.19,1.2913,1512.958937,1.278387,567.2,840.35,1.59,0.10289,971905,50034,77.11556244,12.89365951,0.791046736,0.90059156,0.340093061,10585.33799
156.9,30.0682354,2.478236198,1017.433105,3.2,276.35,-1.14,0.10016,378.9,652.05,1.19,1.2913,1513.135123,1.278387,567.3,840.45,1.59,0.10289,970703,50104,77.14073181,12.8923722,0.791500154,0.900588695,0.338539082,10633.92734
157.4,29.66314125,2.507714033,1017.445557,3.2,276.35,-1.15,0.10015,378.8,651.95,1.19,1.2913,1512.860991,1.278387,567.2,840.35,1.57,0.10287,895749,50057,77.10157013,12.89365951,0.791754458,0.900470219,0.339936796,10590.20394
157.4,29.81461334,2.528450966,1017.515564,3.2,276.35,-1.14,0.10016,378.8,651.95,1.19,1.2913,1512.949324,1.278387,567.3,840.45,1.6,0.1029,991573,49999,77.11418915,12.8923722,0.791710883,0.90047476,0.340331131,10577.93329
156.9,30.48015594,2.519841909,1017.794312,3.2,276.35,-1.16,0.10014,379,652.15,1.19,1.2913,1512.965453,1.278387,567.4,840.55,1.6,0.1029,972988,49996,77.11649323,12.89494707,0.791376645,0.900352858,0.339270385,10611.00574
156.7,30.08228493,2.540457726,1017.415161,3.2,276.35,-1.15,0.10015,378.8,651.95,1.19,1.2913,1512.92636,1.278387,567.5,840.65,1.57,0.10287,963627,50057,77.11090851,12.89365951,0.791754458,0.900117162,0.338425006,10637.51181
157.5,29.32974625,2.630764484,1017.448303,3.2,276.35,-1.15,0.10015,378.9,652.05,1.19,1.2913,1512.965079,1.278387,567.4,840.55,1.59,0.10289,965205,50032,77.11643982,12.89365951,0.791543717,0.900328338,0.340322734,10578.19429
157.4,29.96930504,2.668596506,1017.318481,3.2,276.35,-1.14,0.10016,378.8,651.95,1.19,1.2913,1513.072424,1.278387,567.4,840.55,1.58,0.10288,970064,50003,77.1317749,12.8923722,0.791710883,0.90038394,0.340303906,10578.77954
157,31.97982025,2.595927238,1017.267151,3.3,276.45,-1.15,0.10015,378.9,652.05,1.19,1.2913,1513.168929,1.278387,567.4,840.55,1.59,0.10289,950605,50096,77.14556122,12.89365951,0.792040962,0.900479956,0.338808946,10625.45732
156.8,32.18175125,2.58463192,1017.387146,3.3,276.45,-1.14,0.10016,379.1,652.25,1.19,1.2913,1513.220465,1.278387,567.5,840.65,1.58,0.10288,928920,50128,77.15292358,12.8923722,0.791575872,0.900360166,0.338161334,10645.80612
157.2,29.95266533,2.653642178,1017.421387,3.3,276.45,-1.15,0.10015,379.4,652.55,1.19,1.2913,1513.220465,1.278387,567.7,840.85,1.58,0.10288,966934,49971,77.15292358,12.89365951,0.790987996,0.900092429,0.340089144,10585.45992
157,29.81703186,2.653407335,1017.513672,3.3,276.45,-1.15,0.10015,379.3,652.45,1.19,1.2913,1512.927962,1.278387,567.5,840.65,1.57,0.10287,971649,50051,77.11113739,12.89365951,0.791198366,0.900118354,0.339113564,10615.91274
156.9,28.55694771,2.686524868,1017.41449,3.3,276.45,-1.16,0.10014,379.2,652.35,1.19,1.2913,1513.078673,1.278387,567.7,840.85,1.59,0.10289,975697,49967,77.13266754,12.89494707,0.791452408,0.900011178,0.339467292,10604.85086
156.6,28.56636238,2.693938971,1017.368713,3.2,276.35,-1.16,0.10014,379.1,652.25,1.19,1.2913,1512.996161,1.278387,567.7,840.85,1.62,0.10292,1080115,49979,77.12088013,12.89494707,0.791166117,0.900022476,0.338736864,10627.71839
156.5,29.73931503,2.645342588,1017.481323,3.3,276.45,-1.15,0.10015,379.1,652.25,1.19,1.2913,1512.768759,1.278387,567.7,840.85,1.58,0.10288,940875,50077,77.08839417,12.89365951,0.79161944,0.899756319,0.337858077,10655.36166
157.5,29.39010239,2.659922123,1017.573486,3.3,276.45,-1.16,0.10014,379.1,652.25,1.19,1.2913,1512.813406,1.278387,567.6,840.75,1.62,0.10292,1000861,49971,77.09477234,12.89494707,0.791663013,0.900020379,0.340738169,10565.29714
156.9,28.41174316,2.678692579,1017.343811,3.3,276.45,-1.16,0.10014,378.9,652.05,1.19,1.2913,1512.860831,1.278387,567.5,840.65,1.59,0.10289,995906,50053,77.10154724,12.89494707,0.792084559,0.900116882,0.338884026,10623.10325
157.1,28.84025574,2.664618015,1017.491577,3.2,276.35,-1.15,0.10015,378.9,652.05,1.19,1.2913,1512.82852,1.278387,567.4,840.55,1.6,0.1029,944232,50074,77.09693146,12.89365951,0.791543717,0.900250986,0.339173699,10614.03055
156.7,28.21114922,2.689806223,1017.465088,3.2,276.35,-1.16,0.10014,378.8,651.95,1.19,1.2913,1512.725981,1.278387,567.3,840.45,1.6,0.1029,965698,50033,77.08228302,12.89494707,0.791798039,0.900308609,0.338587343,10632.41161
156.5,29.89958572,2.640415907,1017.342896,3.2,276.35,-1.15,0.10015,378.8,651.95,1.19,1.2913,1512.737143,1.278387,567.3,840.45,1.59,0.10289,962370,50067,77.08387756,12.89365951,0.791754458,0.900292673,0.337925558,10653.23387
156.5,29.68353271,2.656468868,1017.36615,3.3,276.45,-1.15,0.10015,378.8,651.95,1.19,1.2913,1512.83856,1.278387,567.4,840.55,1.59,0.10289,1006385,49912,77.09836578,12.89365951,0.792251892,0.900234217,0.338974974,10620.25304
156.6,28.68608284,2.68803978,1017.37207,3.2,276.35,-1.15,0.10015,378.8,651.95,1.19,1.2913,1512.880377,1.278387,567.5,840.65,1.56,0.10286,1015002,49949,77.1043396,12.89365951,0.791754458,0.900058715,0.338940314,10621.33908
157.5,30.3558979,2.626324892,1017.376587,3.2,276.35,-1.15,0.10015,378.9,652.05,1.19,1.2913,1513.186499,1.278387,567.5,840.65,1.6,0.1029,937019,49980,77.14807129,12.89365951,0.791543717,0.90038339,0.340676811,10567.2
156.9,29.64163208,2.628368855,1017.552368,3.3,276.45,-1.16,0.10014,379,652.15,1.19,1.2913,1512.89469,1.278387,567.5,840.65,1.58,0.10288,992666,50044,77.10638428,12.89494707,0.79187373,0.900117838,0.338944972,10621.19312
157.5,28.79561615,2.698263168,1017.438965,3.3,276.45,-1.16,0.10014,379,652.15,1.19,1.2913,1513.040862,1.278387,567.5,840.65,1.58,0.10288,982570,50014,77.12726593,12.89494707,0.79187373,0.90022658,0.340445216,10574.38857
156.7,29.27330208,2.656661749,1017.374573,3.2,276.35,-1.15,0.10015,378.9,652.05,1.19,1.2913,1512.946974,1.278387,567.5,840.65,1.61,0.10291,918152,49965,77.11385345,12.89365951,0.791543717,0.900229449,0.339048145,10617.96107
156.6,29.66433525,2.699074268,1017.45105,3.3,276.45,-1.16,0.10014,378.8,651.95,1.19,1.2913,1513.02484,1.278387,567.7,840.85,1.62,0.10292,1011190,49889,77.12497711,12.89494707,0.7922955,0.900043817,0.339347947,10608.58046
157,30.29135513,2.652709246,1017.356323,3.3,276.45,-1.14,0.10016,378.9,652.05,1.19,1.2913,1512.899924,1.278387,567.7,840.85,1.58,0.10288,957625,50013,77.10713196,12.8923722,0.791997372,0.899853938,0.339371223,10607.85287
156.8,31.71500397,2.63753581,1017.262695,3.4,276.55,-1.14,0.10016,379,652.15,1.19,1.2913,1513.218543,1.278387,567.5,840.65,1.56,0.10286,933575,49945,77.15264893,12.8923722,0.79228386,0.900310248,0.339400367,10606.94196
157,29.13972092,2.741977215,1017.569092,3.4,276.55,-1.16,0.10014,379,652.15,1.19,1.2913,1513.173201,1.278387,567.8,840.95,1.61,0.10291,1006796,50017,77.14617157,12.89494707,0.792371079,0.89999609,0.339344082,10608.70127
157.4,29.473423,2.77191782,1017.506958,3.4,276.55,-1.15,0.10015,379,652.15,1.19,1.2913,1513.084441,1.278387,567.7,840.85,1.6,0.1029,1001710,49963,77.13349152,12.89365951,0.792327467,0.900039702,0.340576351,10570.31703
157.2,28.95144844,2.79236722,1017.304626,3.3,276.45,-1.16,0.10014,379,652.15,1.19,1.2913,1513.148314,1.278387,567.6,840.75,1.6,0.1029,989472,50046,77.14261627,12.89494707,0.79187373,0.900221106,0.339579479,10601.34733
157.4,28.434515,2.801614523,1017.464966,3.3,276.45,-1.15,0.10015,379,652.15,1.19,1.2913,1512.964384,1.278387,567.6,840.75,1.6,0.1029,945430,50016,77.11634064,12.89365951,0.791830145,0.900084267,0.340215455,10581.52986
157,28.62612152,2.773869038,1017.296143,3.3,276.45,-1.15,0.10015,379.1,652.25,1.19,1.2913,1512.723631,1.278387,567.6,840.75,1.59,0.10289,977290,49982,77.08194733,12.89365951,0.79161944,0.899880872,0.339581709,10601.27771
156.4,29.47861481,2.739312172,1017.319458,3.3,276.45,-1.15,0.10015,379.2,652.35,1.19,1.2913,1512.661467,1.278387,567.7,840.85,1.6,0.1029,982117,49940,77.07306671,12.89365951,0.791408847,0.899724905,0.338568444,10633.00512
156.4,29.78580093,2.668591738,1017.23877,3.3,276.45,-1.15,0.10015,379.2,652.35,1.19,1.2913,1512.79418,1.278387,567.6,840.75,1.59,0.10289,981998,49918,77.09202576,12.89365951,0.791408847,0.899933378,0.338717659,10628.32097
157.1,27.86411476,2.783528328,1017.174927,3.3,276.45,-1.15,0.10015,379.2,652.35,1.19,1.2913,1512.95899,1.278387,567.6,840.75,1.61,0.10291,997941,50004,77.11557007,12.89365951,0.791408847,0.900104487,0.339648504,10599.19287
156.7,29.20728111,2.759079456,1017.166748,3.4,276.55,-1.15,0.10015,379.3,652.45,1.19,1.2913,1512.90959,1.278387,567.7,840.85,1.61,0.10291,936836,50049,77.10851288,12.89365951,0.791695122,0.89993382,0.338479101,10635.81174
157.3,27.92699242,2.776591778,1017.14209,3.3,276.45,-1.15,0.10015,379.3,652.45,1.19,1.2913,1512.961234,1.278387,567.7,840.85,1.61,0.10291,987810,49991,77.1158905,12.89365951,0.791198366,0.899972254,0.340169339,10582.9644
156.5,27.67038918,2.866927147,1017.284424,3.3,276.45,-1.16,0.10014,379.3,652.45,1.19,1.2913,1512.793112,1.278387,567.7,840.85,1.59,0.10289,977436,49993,77.09187317,12.89494707,0.791241916,0.899798673,0.338425758,10637.48818
157,28.75338936,2.885569096,1017.296082,3.4,276.55,-1.15,0.10015,379.4,652.55,1.19,1.2913,1513.064146,1.278387,567.7,840.85,1.61,0.10291,935394,49966,77.13059235,12.89365951,0.791484565,0.900048834,0.339690449,10597.88408
156.8,28.90932846,2.898836374,1017.360046,3.4,276.55,-1.16,0.10014,379.3,652.45,1.19,1.2913,1513.142065,1.278387,567.9,841.05,1.57,0.10287,938324,49955,77.14172363,12.89494707,0.7917387,0.899742128,0.339332426,10609.06569
157,29.01591873,2.855919123,1017.83905,3.4,276.55,-1.16,0.10014,379.2,652.35,1.19,1.2913,1513.249838,1.278387,568,841.15,1.58,0.10288,982438,49998,77.15711975,12.89494707,0.79194938,0.89971268,0.339473038,10604.67134
157.3,29.23409081,2.822045326,1017.598267,3.4,276.55,-1.16,0.10014,379.2,652.35,1.19,1.2913,1513.238249,1.278387,568,841.15,1.65,0.10295,961127,50103,77.15546417,12.89494707,0.79194938,0.899873628,0.339408926,10606.67451
157.6,29.55064201,2.819359064,1017.245667,3.4,276.55,-1.15,0.10015,379.2,652.35,1.19,1.2913,1513.05197,1.278387,568,841.15,1.59,0.10289,952907,49979,77.12885284,12.89365951,0.791905791,0.899589648,0.340899935,10560.28363
157.2,28.83941269,2.829412937,1017.160461,3.4,276.55,-1.14,0.10016,379.1,652.25,1.19,1.2913,1513.090849,1.278387,567.9,841.05,1.6,0.1029,941080,50006,77.13440704,12.8923722,0.792072978,0.899776696,0.33985111,10592.87405
157.4,28.23974228,2.895064592,1017.205933,3.5,276.65,-1.14,0.10016,379.2,652.35,1.19,1.2913,1513.124976,1.278387,567.9,841.05,1.58,0.10288,957309,49923,77.13928223,12.8923722,0.79235939,0.899753639,0.340849232,10561.85451
157,29.08998108,2.913339376,1017.067322,3.5,276.65,-1.14,0.10016,379.1,652.25,1.19,1.2913,1513.163001,1.278387,567.8,840.95,1.58,0.10288,981752,49996,77.14471436,12.8923722,0.792570348,0.899915807,0.339486618,10604.24713
156.8,30.11987114,2.90004468,1017.160339,3.5,276.65,-1.14,0.10016,379.4,652.55,1.19,1.2913,1513.420309,1.278387,567.9,841.05,1.58,0.10288,1006290,49952,77.18147278,12.8923722,0.79193781,0.899973365,0.339352806,10608.42857
157.4,29.05954361,2.940151453,1017.087708,3.5,276.65,-1.14,0.10016,379.3,652.45,1.19,1.2913,1513.374861,1.278387,567.9,841.05,1.58,0.10288,1016391,50006,77.17498016,12.8923722,0.792148544,0.899939557,0.34028349,10579.41423
157.1,28.28924942,3.004618406,1017.145142,3.5,276.65,-1.14,0.10016,379.4,652.55,1.19,1.2913,1513.294058,1.278387,568.1,841.25,1.58,0.10288,1015777,50056,77.16343689,12.8923722,0.79193781,0.899611721,0.339295665,10610.21515
157,28.19889832,3.022775412,1016.926453,3.4,276.55,-1.14,0.10016,379.3,652.45,1.19,1.2913,1513.252402,1.278387,568,841.15,1.59,0.10289,957178,50032,77.15748596,12.8923722,0.79165155,0.899738814,0.339242344,10611.8828
156.8,30.68091774,2.948483706,1016.889587,3.5,276.65,-1.14,0.10016,379.3,652.45,1.19,1.2913,1513.564398,1.278387,568.1,841.25,1.59,0.10289,939486,50010,77.20205688,12.8923722,0.792148544,0.899837087,0.338959235,10620.74617
156.9,29.40363884,2.972914219,1016.944458,3.7,276.85,-1.14,0.10016,379.4,652.55,1.19,1.2913,1513.583571,1.278387,568.2,841.35,1.58,0.10288,969551,50019,77.20479584,12.8923722,0.792932215,0.899693284,0.33911438,10615.88719
157.1,30.01137352,3.015226126,1016.928467,3.7,276.85,-1.14,0.10016,379.6,652.75,1.19,1.2913,1513.628378,1.278387,568.3,841.45,1.57,0.10287,960961,49976,77.2111969,12.8923722,0.79251033,0.899568562,0.339838798,10593.2578
156.6,29.81320953,3.057861328,1017.128906,3.7,276.85,-1.15,0.10015,379.5,652.65,1.19,1.2913,1513.768195,1.278387,568.3,841.45,1.57,0.10287,990346,50092,77.23117065,12.89365951,0.792764847,0.899672572,0.337972725,10651.74713
156.9,29.24332047,3.032212257,1017.156189,3.7,276.85,-1.16,0.10014,379.6,652.75,1.19,1.2913,1513.459563,1.278387,568.5,841.65,1.59,0.10289,984332,49992,77.18708038,12.89494707,0.792597574,0.89922369,0.339297531,10610.15679
157,29.74353981,2.987641096,1017.038269,3.6,276.75,-1.16,0.10014,379.6,652.75,1.19,1.2913,1513.492247,1.278387,568.6,841.75,1.6,0.1029,930698,50004,77.19174957,12.89494707,0.792100561,0.899138379,0.339432305,10605.94395
157.4,29.23763084,3.033807516,1017.044312,3.6,276.75,-1.15,0.10015,379.4,652.55,1.19,1.2913,1513.323912,1.278387,568.3,841.45,1.6,0.1029,972856,50013,77.16770172,12.89365951,0.792478495,0.899414651,0.340235863,10580.89517
157,29.71582794,2.976252556,1017.134216,3.6,276.75,-1.15,0.10015,379.4,652.55,1.19,1.2913,1513.814124,1.278387,568.3,841.45,1.58,0.10288,966278,49998,77.23773193,12.89365951,0.792478495,0.899730962,0.339473038,10604.67134
156.5,29.93579102,3.024209976,1016.897095,3.7,276.85,-1.14,0.10016,379.5,652.65,1.19,1.2913,1513.513876,1.278387,568.4,841.55,1.56,0.10286,965791,50030,77.19483948,12.8923722,0.792721216,0.899325312,0.338175473,10645.36102
157.2,30.05234718,3.045884132,1016.807617,3.7,276.85,-1.14,0.10016,379.5,652.65,1.19,1.2913,1513.722372,1.278387,568.5,841.65,1.59,0.10289,968291,50059,77.22462463,12.8923722,0.792721216,0.899419281,0.339491292,10604.10115
157.3,31.20106125,3.030535221,1016.801331,3.8,276.95,-1.14,0.10016,379.5,652.65,1.19,1.2913,1513.785391,1.278387,568.6,841.75,1.59,0.10289,1003290,50040,77.23362732,12.8923722,0.793218627,0.899332349,0.339836239,10593.33757
157.2,31.92891502,3.029552937,1016.758484,3.9,277.05,-1.15,0.10015,379.8,652.95,1.19,1.2913,1513.883284,1.278387,568.6,841.75,1.58,0.10288,1005044,49943,77.247612,12.89365951,0.7931265,0.899380972,0.340279811,10579.52863
157.1,31.20738602,3.058041573,1016.761963,3.9,277.05,-1.14,0.10016,379.8,652.95,1.19,1.2913,1513.96131,1.278387,568.8,841.95,1.58,0.10288,924284,49886,77.25875854,12.8923722,0.79308285,0.899171415,0.340451906,10574.18078
157.4,29.31146812,3.142588139,1016.718933,3.9,277.05,-1.15,0.10015,379.7,652.85,1.19,1.2913,1514.068762,1.278387,568.7,841.85,1.58,0.10288,941837,50039,77.27410889,12.89365951,0.79333755,0.899385159,0.340059078,10586.39581
156.8,28.14948082,3.152310848,1016.836731,3.7,276.85,-1.15,0.10015,379.7,652.85,1.19,1.2913,1513.763121,1.278387,568.7,841.85,1.6,0.1029,985843,50000,77.23044586,12.89365951,0.792343163,0.899206164,0.339027027,10618.62245
156.8,29.09798431,3.156008482,1016.885742,3.7,276.85,-1.14,0.10016,379.4,652.55,1.19,1.2913,1513.60253,1.278387,568.5,841.65,1.57,0.10287,997068,49995,77.20750427,12.8923722,0.792932215,0.899281669,0.339060933,10617.56059
157.5,28.91894531,3.107368708,1016.862671,3.8,276.95,-1.15,0.10015,379.5,652.65,1.19,1.2913,1514.265135,1.278387,568.6,841.75,1.57,0.10287,952537,50053,77.30216217,12.89365951,0.793262285,0.899640776,0.34017995,10582.63429
157.9,28.5817337,3.163099766,1016.650146,3.7,276.85,-1.16,0.10014,379.4,652.55,1.19,1.2913,1513.694762,1.278387,568.7,841.85,1.6,0.1029,999712,49986,77.22068024,12.89494707,0.793019505,0.899155284,0.341501026,10541.69601
157.5,29.84130669,3.098691463,1017.005981,3.8,276.95,-1.15,0.10015,379.4,652.55,1.19,1.2913,1514.047347,1.278387,568.7,841.85,1.58,0.10288,948764,50041,77.2710495,12.89365951,0.793473483,0.899369228,0.340261526,10580.09714
156.8,29.90145302,3.07854867,1016.725159,3.7,276.85,-1.15,0.10015,379.5,652.65,1.19,1.2913,1513.672438,1.278387,568.8,841.95,1.6,0.1029,993716,49955,77.21749115,12.89365951,0.792764847,0.899004832,0.339332426,10609.06569
156.8,29.19430733,3.078103542,1016.833252,3.8,276.95,-1.15,0.10015,379.6,652.75,1.19,1.2913,1513.814391,1.278387,568.6,841.75,1.59,0.10289,930721,50065,77.23777008,12.89365951,0.793051199,0.899353928,0.338586864,10632.42666
157.3,29.28626251,3.124580145,1016.842041,3.8,276.95,-1.15,0.10015,379.5,652.65,1.19,1.2913,1513.838637,1.278387,568.4,841.55,1.59,0.10289,960340,50099,77.24123383,12.89365951,0.793262285,0.899639604,0.339436025,10605.82772
156.8,29.6444664,3.057589531,1016.795593,3.8,276.95,-1.15,0.10015,379.5,652.65,1.19,1.2913,1513.414435,1.278387,568.5,841.65,1.58,0.10288,963545,49918,77.18063354,12.89365951,0.793262285,0.899165887,0.339583945,10601.20791
156.8,30.70794296,3.022647381,1016.807922,3.8,276.95,-1.14,0.10016,379.5,652.65,1.19,1.2913,1513.547575,1.278387,568.6,841.75,1.58,0.10288,948307,49911,77.19965363,12.8923722,0.793218627,0.899131146,0.339631571,10599.7213
156.9,28.43266678,3.150001526,1016.775818,3.8,276.95,-1.15,0.10015,379.5,652.65,1.19,1.2913,1513.76013,1.278387,568.7,841.85,1.58,0.10288,940373,49991,77.23001862,12.89365951,0.793262285,0.899155516,0.339304318,10609.94455
156.9,26.80509567,3.227484226,1016.814575,3.8,276.95,-1.16,0.10014,379.6,652.75,1.19,1.2913,1514.088683,1.278387,568.7,841.85,1.59,0.10289,947601,49975,77.27695465,12.89494707,0.79309485,0.899424196,0.33941295,10606.54876
156.4,27.02598572,3.202681303,1016.742249,3.7,276.85,-1.15,0.10015,379.5,652.65,1.19,1.2913,1513.427199,1.278387,568.3,841.45,1.59,0.10289,959801,49916,77.18245697,12.89365951,0.792764847,0.899467307,0.338731231,10627.89514
