Power,H,T,P,t1,T1,p1,P1,t2,T2,p2,P2,T3,P3,t4,T4,p4,P4,m4,m_gas,CLCSO,pai,c_efficiency,t_efficiency,h_efficiency,h_consumption
144.9656,32.76321411,22.1367836,100.9110229,21.9,295.05,-0.07,0.10123,394.5,667.65,1.11,1.2113,1539.102232,1.199187,27.8249,300.9749,0.21,0.10151,1128591,47123,80.85031891,11.96582041,0.817429536,1.652895251,0.332575531,10824.60873
145.6482,32.89798737,22.10066986,100.9121094,21.9,295.05,-0.07,0.10123,394.4,667.55,1.11,1.2113,1540.63188,1.199187,27.8596,301.0096,0.24,0.10154,1125987,47300,81.06884003,11.96582041,0.81764898,1.65338708,0.332891149,10814.3458
146.9067,32.84824371,22.10381889,100.9149109,21.8,294.95,-0.07,0.10123,394.3,667.45,1.11,1.2113,1542.551924,1.199187,27.8318,300.9818,0.24,0.10154,1096124,47676,81.34313202,11.96582041,0.817371858,1.653923844,0.333119503,10806.93256
146.1526,32.82058334,22.06568718,100.9139099,21.8,294.95,-0.07,0.10123,394.3,667.45,1.11,1.2113,1540.839148,1.199187,27.8318,300.9818,0.24,0.10154,1062002,47401,81.09844971,11.96582041,0.817371858,1.653478159,0.333332231,10800.03572
144.9835,32.74308777,22.06308556,100.915094,21.8,294.95,-0.07,0.10123,394.3,667.45,1.11,1.2113,1538.7199,1.199187,27.7855,300.9355,0.25,0.10155,1054752,47085,80.79570007,11.96582041,0.817371858,1.653033541,0.332885035,10814.54441
144.5552,32.54656982,22.06766129,100.9136902,21.8,294.95,-0.07,0.10123,394.3,667.45,1.11,1.2113,1538.48139,1.199187,27.8264,300.9764,0.27,0.10157,1112813,47507,80.7616272,11.96582041,0.817371858,1.653009353,0.3289534,10943.79932
145.051,32.07787704,22.04099083,100.9182556,21.7,294.85,-0.07,0.10123,394.1,667.25,1.11,1.2113,1538.701689,1.199187,27.8761,301.0261,0.26,0.10156,1058623,46972,80.79309845,11.96582041,0.817314149,1.652954162,0.333841207,10783.56992
145.0896,32.26442719,22.04221535,100.9132141,21.7,294.85,-0.07,0.10123,394.1,667.25,1.11,1.2113,1538.658858,1.199187,27.8302,300.9802,0.25,0.10155,1060300,47144,80.78697968,11.96582041,0.817314149,1.652957899,0.332711738,10820.17732
145.5941,32.24378967,22.0037899,100.9125793,21.8,294.95,-0.07,0.10123,394,667.15,1.11,1.2113,1540.80358,1.199187,27.8077,300.9577,0.24,0.10154,1110259,47469,81.09336853,11.96582041,0.818030675,1.653501034,0.331582774,10857.01756
145.6012,32.22620392,22.02103615,100.9087341,21.8,294.95,-0.07,0.10123,394.1,667.25,1.11,1.2113,1539.718588,1.199187,27.7841,300.9341,0.23,0.10153,1122938,47240,80.93836975,11.96582041,0.817810951,1.653203313,0.333206399,10804.11425
144.3517,32.15875244,22.03245926,100.9072815,21.8,294.95,-0.07,0.10123,394.2,667.35,1.11,1.2113,1539.072112,1.199187,27.816,300.966,0.23,0.10153,1096409,47128,80.84601593,11.96582041,0.817591346,1.652992031,0.331132006,10871.79715
145.5325,32.5348587,22.03097153,100.9065369,21.8,294.95,-0.07,0.10123,394.3,667.45,1.11,1.2113,1539.077238,1.199187,27.835,300.985,0.25,0.10155,1072377,47104,80.84674835,11.96582041,0.817371858,1.65306076,0.334010769,10778.09561
143.9517,32.80886841,22.01444244,100.9030457,21.8,294.95,-0.07,0.10123,394.3,667.45,1.11,1.2113,1538.526251,1.199187,27.8285,300.9785,0.24,0.10154,1118286,47279,80.76803589,11.96582041,0.817371858,1.652879149,0.329159795,10936.93718
144.4097,33.21477509,21.97261429,100.8994446,21.8,294.95,-0.07,0.10123,394.4,667.55,1.11,1.2113,1538.684012,1.199187,27.8086,300.9586,0.23,0.10153,1104719,47075,80.79057312,11.96582041,0.817152488,1.652900563,0.331638013,10855.20917
144.9443,33.15695572,21.98898697,100.9003174,21.8,294.95,-0.07,0.10123,394.3,667.45,1.11,1.2113,1539.626303,1.199187,27.7789,300.9289,0.24,0.10154,1036156,47231,80.92518616,11.96582041,0.817371858,1.653232566,0.331766299,10851.01173
145.5157,33.27079773,21.9484024,100.8916382,21.7,294.85,-0.07,0.10123,394.3,667.45,1.11,1.2113,1539.539839,1.199187,27.8458,300.9958,0.25,0.10155,1066536,47183,80.91283417,11.96582041,0.816875441,1.653167097,0.333413031,10797.41842
146.0395,33.03585815,21.93206787,100.8934143,21.7,294.85,-0.07,0.10123,394.2,667.35,1.11,1.2113,1540.516524,1.199187,27.8675,301.0175,0.25,0.10155,1122847,47342,81.05236053,11.96582041,0.817094736,1.653392866,0.333489376,10794.94657
144.8193,32.38484192,21.94828033,100.882782,21.7,294.85,-0.07,0.10123,394,667.15,1.11,1.2113,1538.565932,1.199187,27.8847,301.0347,0.25,0.10155,1134118,47092,80.77370453,11.96582041,0.81753368,1.65286083,0.332458603,10828.41583
144.5767,32.06410599,21.96589279,100.8887939,21.7,294.85,-0.07,0.10123,394,667.15,1.11,1.2113,1538.399146,1.199187,27.8573,301.0073,0.24,0.10154,1110398,47128,80.74987793,11.96582041,0.81753368,1.652807467,0.331648139,10854.87772
144.3869,31.51117325,22.00940704,100.8813965,21.6,294.75,-0.07,0.10123,394.2,667.35,1.11,1.2113,1538.475089,1.199187,27.8454,300.9954,0.24,0.10154,1084278,47040,80.76072693,11.96582041,0.816598393,1.652843208,0.331832368,10848.85125
144.3459,31.82801437,22.01349258,100.8799561,21.6,294.75,-0.07,0.10123,393.9,667.05,1.11,1.2113,1538.915793,1.199187,27.8262,300.9762,0.25,0.10155,1048049,47083,80.82368469,11.96582041,0.817256409,1.653030352,0.331435171,10861.85267
146.2499,32.2444725,21.98888397,100.8790894,21.6,294.75,-0.07,0.10123,393.9,667.05,1.11,1.2113,1541.03237,1.199187,27.8931,301.0431,0.24,0.10154,1115112,47429,81.12605286,11.96582041,0.817256409,1.653446748,0.333357229,10799.22585
145.5867,33.08031464,21.92062378,100.8807312,21.6,294.75,-0.07,0.10123,393.9,667.05,1.11,1.2113,1539.311316,1.199187,27.8944,301.0444,0.23,0.10153,1080331,47284,80.88018799,11.96582041,0.817256409,1.652949817,0.332863182,10815.25442
144.593,32.91790771,21.90895462,100.8830444,21.7,294.85,-0.07,0.10123,393.9,667.05,1.11,1.2113,1538.435995,1.199187,27.8362,300.9862,0.23,0.10153,1077753,47118,80.75514221,11.96582041,0.817753329,1.652798906,0.331755925,10851.35103
144.2643,33.46307755,21.84845924,100.87901,21.6,294.75,-0.07,0.10123,393.8,666.95,1.11,1.2113,1538.658537,1.199187,27.8215,300.9715,0.22,0.10152,1112969,47244,80.7869339,11.96582041,0.817475984,1.652830305,0.330118968,10905.15949
144.5198,33.7651062,21.80226135,100.8761536,21.6,294.75,-0.07,0.10123,393.9,667.05,1.11,1.2113,1538.184134,1.199187,27.8516,301.0016,0.21,0.10151,1115746,47027,80.71916199,11.96582041,0.817256409,1.652619762,0.332229616,10835.87924
144.8224,33.96473694,21.72621536,100.8728577,21.6,294.75,-0.07,0.10123,393.9,667.05,1.11,1.2113,1538.848875,1.199187,27.9008,301.0508,0.21,0.10151,1118351,47186,80.81412506,11.96582041,0.817256409,1.652727756,0.331803409,10849.7981
144.8772,33.91085052,21.70214081,100.8716492,21.6,294.75,-0.07,0.10123,394,667.15,1.11,1.2113,1539.399489,1.199187,27.8783,301.0283,0.21,0.10151,1112712,47202,80.89278412,11.96582041,0.817036953,1.652901564,0.331816448,10849.37174
145.4171,33.89799881,21.67734528,100.87005,21.6,294.75,-0.07,0.10123,394,667.15,1.11,1.2113,1539.566489,1.199187,27.8361,300.9861,0.22,0.10152,1059146,47240,80.91664124,11.96582041,0.817036953,1.653047851,0.332785088,10817.79241
145.0271,33.77760315,21.6431179,100.8670654,21.7,294.85,-0.07,0.10123,394.1,667.25,1.11,1.2113,1538.782652,1.199187,27.8189,300.9689,0.22,0.10152,1080181,47122,80.80466461,11.96582041,0.817314149,1.652866195,0.332723683,10819.78885
145.764,33.43361664,21.64361763,100.8621094,21.6,294.75,-0.07,0.10123,393.9,667.05,1.11,1.2113,1539.34854,1.199187,27.8047,300.9547,0.23,0.10153,1089861,47165,80.88550568,11.96582041,0.817256409,1.653079272,0.334109409,10774.91356
144.5336,32.89657974,21.64989471,100.8682739,21.6,294.75,-0.07,0.10123,393.8,666.95,1.11,1.2113,1538.7489,1.199187,27.8028,300.9528,0.24,0.10154,1128652,46856,80.79984283,11.96582041,0.817475984,1.652971635,0.333473921,10795.44687
144.9646,32.86318207,21.64681816,100.8596191,21.5,294.65,-0.07,0.10123,393.8,666.95,1.11,1.2113,1538.946288,1.199187,27.8427,300.9927,0.25,0.10155,1098186,47117,80.82804108,11.96582041,0.816979138,1.653016284,0.332615588,10823.30514
144.9419,32.87311554,21.63687515,100.8682251,21.5,294.65,-0.07,0.10123,393.7,666.85,1.11,1.2113,1539.170325,1.199187,27.8427,300.9927,0.24,0.10154,1046886,47173,80.86004639,11.96582041,0.817198638,1.653028406,0.332168711,10837.86607
144.9439,33.04211426,21.61366081,100.8638245,21.5,294.65,-0.07,0.10123,393.7,666.85,1.11,1.2113,1539.089896,1.199187,27.8184,300.9684,0.24,0.10154,1114547,47234,80.84855652,11.96582041,0.817198638,1.65303985,0.331744312,10851.73091
144.6674,33.38477325,21.5652256,100.858429,21.5,294.65,-0.07,0.10123,393.9,667.05,1.11,1.2113,1538.59899,1.199187,27.7809,300.9309,0.23,0.10153,1069558,47167,80.77842712,11.96582041,0.816759756,1.652915348,0.331581803,10857.04934
144.7497,33.27356339,21.51474762,100.8642517,21.6,294.75,-0.07,0.10123,393.7,666.85,1.11,1.2113,1539.348807,1.199187,27.8393,300.9893,0.22,0.10152,1100594,47170,80.88554382,11.96582041,0.817695676,1.652986774,0.331749337,10851.56653
145.1052,33.10017395,21.53930855,100.8569763,21.6,294.75,-0.07,0.10123,393.7,666.85,1.11,1.2113,1538.914778,1.199187,27.8711,301.0211,0.21,0.10151,1072775,47210,80.82353973,11.96582041,0.817695676,1.652784624,0.332282327,10834.16032
145.3691,32.58402252,21.57943916,100.8627686,21.6,294.75,-0.07,0.10123,393.8,666.95,1.11,1.2113,1538.864523,1.199187,27.8624,301.0124,0.23,0.10153,1123627,47129,80.81636047,11.96582041,0.817475984,1.65287587,0.33345877,10795.93738
144.8348,32.71826172,21.58942032,100.8583191,21.6,294.75,-0.07,0.10123,393.8,666.95,1.11,1.2113,1538.895178,1.199187,27.8219,300.9719,0.24,0.10154,1072254,47102,80.82073975,11.96582041,0.817475984,1.652984333,0.332423596,10829.55616
145.0187,32.70677185,21.54107666,100.8653809,21.6,294.75,-0.07,0.10123,393.8,666.95,1.11,1.2113,1538.924712,1.199187,27.8622,301.0122,0.23,0.10153,1093648,47111,80.8249588,11.96582041,0.817475984,1.652891857,0.332782095,10817.88969
144.809,32.8343811,21.52342796,100.8635864,21.6,294.75,-0.07,0.10123,393.8,666.95,1.11,1.2113,1539.188696,1.199187,27.9043,301.0543,0.25,0.10155,1099560,47149,80.8626709,11.96582041,0.817475984,1.65299734,0.332033066,10842.29364
144.954,33.76672745,21.49613571,100.8622253,21.6,294.75,-0.07,0.10123,393.9,667.05,1.11,1.2113,1539.243704,1.199187,27.8657,301.0157,0.23,0.10153,1057774,47225,80.87052917,11.96582041,0.817256409,1.652970478,0.331830655,10848.90724
145.438,33.67400742,21.43200493,100.8614502,21.6,294.75,-0.07,0.10123,393.9,667.05,1.11,1.2113,1540.60443,1.199187,27.8462,300.9962,0.26,0.10156,1091101,47571,81.06491852,11.96582041,0.817256409,1.653490576,0.330517059,10892.02478
145.3884,33.31838608,21.40463829,100.8609497,21.6,294.75,-0.07,0.10123,393.9,667.05,1.11,1.2113,1538.895979,1.199187,27.8261,300.9761,0.25,0.10155,1063250,47069,80.82085419,11.96582041,0.817256409,1.653025311,0.333928166,10780.76174
144.3834,32.1726265,21.46317291,100.8659485,21.6,294.75,-0.07,0.10123,393.9,667.05,1.11,1.2113,1538.558401,1.199187,27.8351,300.9851,0.25,0.10155,1098117,47112,80.77262878,11.96582041,0.817256409,1.652925109,0.331317206,10865.72002
144.8254,31.76176262,21.50207138,100.8643127,21.5,294.65,-0.07,0.10123,393.8,666.95,1.11,1.2113,1538.346594,1.199187,27.8637,301.0137,0.25,0.10155,1103432,47094,80.74237061,11.96582041,0.816979138,1.652831555,0.332458487,10828.4196
145.1273,31.58439827,21.52840996,100.8586914,21.5,294.65,-0.07,0.10123,393.8,666.95,1.11,1.2113,1539.020148,1.199187,27.9149,301.0649,0.25,0.10155,1038984,47170,80.83859253,11.96582041,0.816979138,1.652939169,0.332614752,10823.33234
145.1615,31.92533493,21.53933334,100.854126,21.5,294.65,-0.07,0.10123,393.7,666.85,1.11,1.2113,1539.506247,1.199187,27.869,301.019,0.26,0.10156,1070339,47183,80.90803528,11.96582041,0.817198638,1.653173743,0.332601469,10823.76457
145.4547,31.42120552,21.55120468,100.8599487,21.5,294.65,-0.07,0.10123,393.7,666.85,1.11,1.2113,1539.302504,1.199187,27.8514,301.0014,0.26,0.10156,1068542,47147,80.87892914,11.96582041,0.817198638,1.653144056,0.333527742,10793.70484
144.476,31.34534073,21.5802269,100.8541565,21.5,294.65,-0.07,0.10123,393.6,666.75,1.11,1.2113,1539.057051,1.199187,27.8291,300.9791,0.25,0.10155,1123625,47204,80.84386444,11.96582041,0.817418256,1.653063367,0.330883549,10879.96069
144.6366,31.65032578,21.58016586,100.8538574,21.5,294.65,-0.07,0.10123,393.6,666.75,1.11,1.2113,1538.356635,1.199187,27.8598,301.0098,0.25,0.10155,1083202,46978,80.74380493,11.96582041,0.817418256,1.652839389,0.332844931,10815.84744
144.294,31.32102013,21.61795044,100.8606934,21.6,294.75,-0.07,0.10123,393.8,666.95,1.11,1.2113,1538.796538,1.199187,27.8922,301.0422,0.24,0.10154,1098660,47097,80.80664825,11.96582041,0.817475984,1.652864694,0.331217516,10868.99039
144.948,32.00731659,21.58268166,100.8594666,21.6,294.75,-0.07,0.10123,393.9,667.05,1.11,1.2113,1538.815764,1.199187,27.8659,301.0159,0.25,0.10155,1107090,47107,80.80939484,11.96582041,0.817256409,1.652951212,0.3326481,10822.24729
144.8927,31.4937439,21.56625557,100.8619812,21.6,294.75,-0.07,0.10123,393.9,667.05,1.11,1.2113,1539.022444,1.199187,27.8735,301.0235,0.25,0.10155,1104957,47179,80.83892059,11.96582041,0.817256409,1.652995047,0.332013728,10842.92514
145.0976,31.19238853,21.54379082,100.8589905,21.6,294.75,-0.07,0.10123,393.8,666.95,1.11,1.2113,1539.166426,1.199187,27.8451,300.9951,0.25,0.10155,1080895,47191,80.85948944,11.96582041,0.817475984,1.653070562,0.332398699,10830.36728
144.7777,31.26938248,21.57297134,100.8583618,21.6,294.75,-0.07,0.10123,393.8,666.95,1.11,1.2113,1538.82308,1.199187,27.855,301.005,0.24,0.10154,1088514,47483,80.81044006,11.96582041,0.817475984,1.652921303,0.32962625,10921.46028
144.3963,31.08641434,21.57427597,100.8609741,21.6,294.75,-0.07,0.10123,393.6,666.75,1.11,1.2113,1538.302267,1.199187,27.8707,301.0207,0.24,0.10154,1083160,47056,80.73603821,11.96582041,0.817915487,1.652764247,0.331741134,10851.83485
144.7074,31.54281998,21.59281921,100.8610046,21.6,294.75,-0.07,0.10123,393.7,666.85,1.11,1.2113,1538.558028,1.199187,27.8364,300.9864,0.24,0.10154,1114519,47124,80.77257538,11.96582041,0.817695676,1.6528769,0.331976132,10844.1531
144.8999,31.72378159,21.58243752,100.8600769,21.5,294.65,-0.07,0.10123,393.6,666.75,1.11,1.2113,1538.902281,1.199187,27.8107,300.9607,0.23,0.10153,1049567,47157,80.82175446,11.96582041,0.817418256,1.652954764,0.332185127,10837.33046
145.0194,31.80290604,21.59709358,100.8583557,21.5,294.65,-0.07,0.10123,393.6,666.75,1.11,1.2113,1538.967276,1.199187,27.7994,300.9494,0.23,0.10153,1095411,47200,80.83103943,11.96582041,0.817418256,1.652986823,0.332156207,10838.27405
144.9445,31.09206963,21.59899902,100.8588257,21.6,294.75,-0.07,0.10123,393.6,666.75,1.11,1.2113,1539.323119,1.199187,27.8468,300.9968,0.22,0.10152,1061122,47272,80.88187408,11.96582041,0.817915487,1.652970058,0.331479008,10860.41623
144.8991,32.12413025,21.55792618,100.8646973,21.5,294.65,-0.07,0.10123,393.7,666.85,1.11,1.2113,1538.965674,1.199187,27.8789,301.0289,0.24,0.10154,1084387,47110,80.83081055,11.96582041,0.817198638,1.652926634,0.332514701,10826.58899
144.2822,32.08906937,21.52635765,100.8651794,21.5,294.65,-0.07,0.10123,393.7,666.85,1.11,1.2113,1538.507346,1.199187,27.8704,301.0204,0.23,0.10153,1051721,47143,80.76533508,11.96582041,0.817198638,1.652771873,0.330867269,10880.496
144.605,32.23666763,21.47333336,100.8586121,21.5,294.65,-0.07,0.10123,393.7,666.85,1.11,1.2113,1538.323149,1.199187,27.8267,300.9767,0.22,0.10152,1078404,47044,80.7390213,11.96582041,0.817198638,1.652735731,0.332305352,10833.40963
144.4548,32.16352463,21.48823929,100.864624,21.5,294.65,-0.07,0.10123,393.6,666.75,1.11,1.2113,1538.516425,1.199187,27.8125,300.9625,0.21,0.10151,1101976,47176,80.76663208,11.96582041,0.817418256,1.652758821,0.331031354,10875.1028
144.4691,32.41248322,21.49503326,100.8644409,21.4,294.55,-0.07,0.10123,393.6,666.75,1.11,1.2113,1538.775389,1.199187,27.8525,301.0025,0.2,0.1015,1061787,47161,80.80362701,11.96582041,0.816921293,1.652726675,0.331169421,10870.56886
145.138,32.49243164,21.47756767,100.8726196,21.4,294.55,-0.07,0.10123,393.6,666.75,1.11,1.2113,1538.788153,1.199187,27.8865,301.0365,0.22,0.10152,1097427,47194,80.80545044,11.96582041,0.816921293,1.652777365,0.332470115,10828.0409
145.0228,32.5422287,21.43844414,100.8704041,21.4,294.55,-0.07,0.10123,393.7,666.85,1.11,1.2113,1538.660887,1.199187,27.8477,300.9977,0.23,0.10153,1086415,47162,80.78726959,11.96582041,0.816701867,1.652842307,0.33243163,10829.29443
145.1889,32.58236694,21.40254593,100.8740784,21.4,294.55,-0.07,0.10123,393.5,666.65,1.11,1.2113,1538.803374,1.199187,27.8436,300.9936,0.22,0.10152,1099567,47113,80.80762482,11.96582041,0.817140836,1.652838625,0.333158519,10805.66696
144.904,32.3011322,21.38924599,100.8763733,21.3,294.45,-0.07,0.10123,393.5,666.65,1.11,1.2113,1538.484434,1.199187,27.8417,300.9917,0.22,0.10152,1091089,47073,80.76206207,11.96582041,0.816643947,1.652757842,0.332787315,10817.72001
144.927,32.15733719,21.34413338,100.8801819,21.3,294.45,-0.07,0.10123,393.4,666.55,1.11,1.2113,1538.498106,1.199187,27.8403,300.9903,0.24,0.10154,1054853,47114,80.7640152,11.96582041,0.816863416,1.652856035,0.33255049,10825.42383
144.3384,32.36765671,21.31744766,100.8857605,21.3,294.45,-0.07,0.10123,393.4,666.55,1.11,1.2113,1538.797873,1.199187,27.8883,301.0383,0.23,0.10153,1134706,47121,80.80683899,11.96582041,0.816863416,1.652823876,0.331150683,10871.18397
145.0245,32.15139389,21.29419136,100.8828186,21.3,294.45,-0.07,0.10123,393.5,666.65,1.11,1.2113,1538.97486,1.199187,27.8767,301.0267,0.24,0.10154,1102463,47187,80.8321228,11.96582041,0.816643947,1.65293197,0.3322594,10834.90789
145.3376,32.24429321,21.26714516,100.8848999,21.3,294.45,-0.07,0.10123,393.6,666.75,1.11,1.2113,1538.797339,1.199187,27.8645,301.0145,0.24,0.10154,1076472,47244,80.8067627,11.96582041,0.816424596,1.652901893,0.332574993,10824.62625
144.5579,32.14609528,21.25390434,100.8840332,21.3,294.45,-0.07,0.10123,393.6,666.75,1.11,1.2113,1538.31909,1.199187,27.8769,301.0269,0.23,0.10153,1102831,47100,80.73844147,11.96582041,0.816424596,1.65271399,0.331802146,10849.83941
144.196,32.5254364,21.23710442,100.8852478,21.3,294.45,-0.07,0.10123,393.6,666.75,1.11,1.2113,1538.082396,1.199187,27.9053,301.0553,0.23,0.10153,1096041,46773,80.70462799,11.96582041,0.816424596,1.65261417,0.333285373,10801.55413
143.9447,33.30567169,21.23905754,100.8853027,21.3,294.45,-0.07,0.10123,393.4,666.55,1.11,1.2113,1538.082503,1.199187,27.9313,301.0813,0.22,0.10152,1104880,47020,80.70464325,11.96582041,0.816863416,1.652533095,0.33095681,10877.55228
144.8889,32.96826172,21.22213936,100.8873108,21.3,294.45,-0.07,0.10123,393.4,666.55,1.11,1.2113,1538.261198,1.199187,27.9222,301.0722,0.26,0.10156,1083318,47198,80.7301712,11.96582041,0.816863416,1.652777453,0.331871369,10847.57632
144.6046,32.70431519,21.21757889,100.8906372,21.3,294.45,-0.07,0.10123,393.4,666.55,1.11,1.2113,1538.331694,1.199187,27.9015,301.0515,0.25,0.10155,1066053,47084,80.740242,11.96582041,0.816863416,1.652777167,0.332022125,10842.65093
144.6981,33.43367767,21.22184372,100.8895691,21.3,294.45,-0.07,0.10123,393.4,666.55,1.11,1.2113,1538.752211,1.199187,27.9126,301.0626,0.26,0.10156,1149183,47161,80.80031586,11.96582041,0.816863416,1.652918617,0.331694363,10853.36504
145.2717,32.85945892,21.22107697,100.8929932,21.3,294.45,-0.07,0.10123,393.4,666.55,1.11,1.2113,1538.657896,1.199187,27.9223,301.0723,0.28,0.10158,1060212,47076,80.78684235,11.96582041,0.816863416,1.652973757,0.333610516,10791.02675
144.7835,33.27622604,21.21017647,100.8950562,21.3,294.45,-0.07,0.10123,393.3,666.45,1.11,1.2113,1538.150435,1.199187,27.8982,301.0482,0.26,0.10156,1126520,47376,80.71434784,11.96582041,0.817083003,1.652780554,0.330383955,10896.41292
144.4599,33.57984161,21.20015907,100.8973572,21.3,294.45,-0.07,0.10123,393.2,666.35,1.11,1.2113,1538.287047,1.199187,27.9106,301.0606,0.27,0.10157,1102408,47035,80.73386383,11.96582041,0.817302708,1.652846076,0.332035431,10842.21642
144.8368,33.8333168,21.20417786,100.8979797,21.3,294.45,-0.07,0.10123,393.3,666.45,1.11,1.2113,1538.099539,1.199187,27.9019,301.0519,0.27,0.10157,1140405,47112,80.70707703,11.96582041,0.817083003,1.652808669,0.332357625,10831.70575
144.6732,34.53217697,21.19854736,100.8980408,21.3,294.45,-0.07,0.10123,393.2,666.35,1.11,1.2113,1537.998709,1.199187,27.8878,301.0378,0.27,0.10157,1104447,47036,80.69267273,11.96582041,0.817302708,1.652801139,0.332518623,10826.46129
144.8788,34.02580261,21.17472267,100.9023438,21.2,294.35,-0.07,0.10123,393.2,666.35,1.11,1.2113,1538.04859,1.199187,27.8604,301.0104,0.28,0.10158,1054077,47143,80.69979858,11.96582041,0.816805508,1.652897162,0.33223539,10835.69094
144.7273,33.762146,21.14540863,100.9028442,21.1,294.25,-0.07,0.10123,393.2,666.35,1.11,1.2113,1538.230116,1.199187,27.8996,301.0496,0.29,0.10159,1140580,47202,80.7257309,11.96582041,0.816308576,1.652938621,0.331473128,10860.60888
145.2812,34.45098495,21.13637161,100.9057373,21.1,294.25,-0.07,0.10123,393.3,666.45,1.11,1.2113,1538.295218,1.199187,27.9317,301.0817,0.29,0.10159,1108401,47252,80.73503113,11.96582041,0.816089256,1.652912757,0.332389649,10830.66219
144.1254,34.36958313,21.1176033,100.9061218,21,294.15,-0.07,0.10123,393.3,666.45,1.11,1.2113,1537.51058,1.199187,27.9009,301.0509,0.3,0.1016,1034864,47026,80.62294006,11.96582041,0.815592783,1.652795011,0.331329995,10865.30063
144.7075,33.64287949,21.1104126,100.9014587,21,294.15,-0.07,0.10123,393.2,666.35,1.11,1.2113,1537.255728,1.199187,27.8766,301.0266,0.3,0.1016,1090223,47009,80.58653259,11.96582041,0.815811911,1.652760783,0.332788488,10817.68188
144.2054,33.45655441,21.1234436,100.9073181,21,294.15,-0.07,0.10123,393.1,666.25,1.11,1.2113,1537.821242,1.199187,27.848,300.998,0.3,0.1016,1090594,47158,80.66732025,11.96582041,0.816031156,1.652947003,0.330585966,10889.75448
144.61,33.12213898,21.10552406,100.9034546,21,294.15,-0.07,0.10123,392.9,666.05,1.11,1.2113,1537.747862,1.199187,27.8815,301.0315,0.31,0.10161,1089206,47120,80.65683746,11.96582041,0.81647,1.652929397,0.331780847,10850.53592
145.0531,32.74869919,21.08082581,100.9013123,21,294.15,-0.07,0.10123,393.1,666.25,1.11,1.2113,1538.459761,1.199187,27.8929,301.0429,0.31,0.10161,1110850,47186,80.75853729,11.96582041,0.816031156,1.653100345,0.332331967,10832.54201
145.1686,32.42321777,21.1035614,100.9041321,21,294.15,-0.07,0.10123,393.1,666.25,1.11,1.2113,1538.727698,1.199187,27.8939,301.0439,0.31,0.10161,1103279,47603,80.79681396,11.96582041,0.816031156,1.653169039,0.32968306,10919.57834
