Power,H,T,P,t1,T1,p1,P1,t2,T2,p2,P2,T3,P3,t4,T4,p4,P4,m4,m_gas,CLCSO,pai,c_efficiency,t_efficiency,h_efficiency,h_consumption
184,39.91419983,-0.538600385,1024.722778,0.4,273.55,-1.26,0.10004,383.1,656.25,1.31,1.4113,1540.160094,1.397187,560.7,833.85,1.09,0.10239,1109405,55523,81.00144196,14.10735706,0.807829549,0.905787528,0.358263997,10048.45598
182.6,40.89505386,-0.548314512,1024.738159,0.5,273.65,-1.26,0.10004,382.9,656.05,1.31,1.4113,1541.323805,1.397187,560.7,833.85,1.07,0.10237,1117624,55716,81.16768646,14.10735706,0.808758851,0.906548256,0.354306493,10160.69441
183.7,41.50516891,-0.57305795,1024.669922,0.5,273.65,-1.27,0.10003,382.9,656.05,1.31,1.4113,1539.498557,1.397187,560.6,833.75,1.09,0.10239,1070209,55486,80.90693665,14.10876737,0.80880239,0.905456317,0.357918384,10058.15895
183,41.6792717,-0.629272401,1024.7677,0.6,273.75,-1.26,0.10004,382.8,655.95,1.31,1.4113,1540.518286,1.397187,560.5,833.65,1.12,0.10242,1143806,55523,81.0526123,14.10735706,0.809477763,0.906362522,0.35631691,10103.36557
183.1,42.42855453,-0.698553801,1024.719849,0.3,273.45,-1.26,0.10004,382.9,656.05,1.31,1.4113,1539.595221,1.397187,560.4,833.55,1.12,0.10242,1114253,55367,80.92074585,14.10735706,0.8077453,0.905849947,0.357516112,10069.47624
183.7,42.45524979,-0.712538064,1024.646118,0.3,273.45,-1.26,0.10004,382.6,655.75,1.31,1.4113,1540.427336,1.397187,560.1,833.25,1.11,0.10241,1123347,55498,81.03961945,14.10735706,0.808379157,0.906789009,0.357840994,10060.33424
183.5,42.21524048,-0.719512641,1024.689941,0.3,273.45,-1.27,0.10003,382.6,655.75,1.31,1.4113,1540.397749,1.397187,560.5,833.65,1.1,0.1024,1136726,55656,81.03539276,14.10876737,0.808422676,0.906232263,0.356436644,10099.97166
184,43.15509415,-0.787440479,1024.626587,0.4,273.55,-1.26,0.10004,382.6,655.75,1.31,1.4113,1540.221297,1.397187,560.5,833.65,1.11,0.10241,1124234,55465,81.01018524,14.10735706,0.808886364,0.906133105,0.358638635,10037.95924
183.1,44.04085159,-0.810213625,1024.629517,0.3,273.45,-1.27,0.10003,382.6,655.75,1.31,1.4113,1540.142523,1.397187,560.5,833.65,1.12,0.10242,1129918,55539,80.99893188,14.10876737,0.808422676,0.906101726,0.356408913,10100.75751
183.3,44.45146561,-0.842931867,1024.616577,0.4,273.55,-1.26,0.10004,382.7,655.85,1.31,1.4113,1540.325545,1.397187,560.4,833.55,1.1,0.1024,1105449,55560,81.02507782,14.10735706,0.80867478,0.906310386,0.356663359,10093.55155
183.8,44.83681488,-0.915359974,1024.611084,0.5,273.65,-1.26,0.10004,382.9,656.05,1.31,1.4113,1540.34648,1.397187,560.4,833.55,1.11,0.10241,1115387,55511,81.02806854,14.10735706,0.808758851,0.906348223,0.357951942,10057.216
183.2,44.37591553,-0.943973482,1024.629395,0.3,273.45,-1.26,0.10004,382.8,655.95,1.31,1.4113,1540.512198,1.397187,560.6,833.75,1.12,0.10242,1101189,55585,81.05174255,14.10735706,0.807956475,0.906230075,0.356308454,10103.60535
183.2,44.21938705,-0.952123106,1024.682617,0.3,273.45,-1.26,0.10004,382.7,655.85,1.31,1.4113,1540.068663,1.397187,560.5,833.65,1.1,0.1024,1094944,55533,80.98838043,14.10735706,0.808167761,0.906003846,0.356642094,10094.15338
183.7,44.26123047,-0.97123462,1024.606445,0.3,273.45,-1.26,0.10004,382.8,655.95,1.31,1.4113,1540.172163,1.397187,560.4,833.55,1.11,0.10241,1122547,55543,81.0031662,14.10735706,0.807956475,0.906227247,0.357551077,10068.49156
183.6,43.94215775,-0.982159257,1024.591797,0.3,273.45,-1.26,0.10004,382.6,655.75,1.31,1.4113,1540.367094,1.397187,560.1,833.25,1.13,0.10243,1146017,55613,81.03101349,14.10735706,0.808379157,0.906793863,0.356906634,10086.67157
183.4,42.61359406,-0.989061534,1024.658691,0.2,273.35,-1.26,0.10004,382.7,655.85,1.31,1.4113,1540.368056,1.397187,560.2,833.35,1.12,0.10242,1141011,55580,81.03115082,14.10735706,0.807661008,0.906642975,0.356729525,10091.67939
183.4,42.07107925,-0.967381299,1024.658325,0.2,273.35,-1.26,0.10004,382.6,655.75,1.31,1.4113,1540.404318,1.397187,560.2,833.35,1.12,0.10242,1076674,55637,81.03633118,14.10735706,0.807872216,0.906668132,0.356364057,10102.0289
183,42.00570297,-0.955702841,1024.662354,0.1,273.25,-1.27,0.10003,382.6,655.75,1.31,1.4113,1540.269736,1.397187,560.4,833.55,1.11,0.10241,1148477,55507,81.0171051,14.10876737,0.807409004,0.906294966,0.356419619,10100.4541
183,41.91384888,-0.947885156,1024.655273,0.1,273.25,-1.26,0.10004,382.6,655.75,1.31,1.4113,1539.480719,1.397187,559.9,833.05,1.11,0.10241,1117888,55412,80.90438843,14.10735706,0.80736554,0.906388637,0.357030675,10083.16721
183.2,41.19281006,-0.934531212,1024.656738,0,273.15,-1.27,0.10003,382.3,655.45,1.31,1.4113,1539.928793,1.397187,559.5,832.65,1.13,0.10243,1160796,55473,80.96839905,14.10876737,0.807535761,0.907259377,0.357027841,10083.24727
183.4,41.66991806,-0.91984117,1024.591919,-0.2,272.95,-1.26,0.10004,382.3,655.45,1.31,1.4113,1540.412276,1.397187,560,833.15,1.12,0.10242,1149166,55576,81.03746796,14.10735706,0.806479137,0.906930114,0.356755201,10090.95311
183.8,42.09736633,-0.899478674,1024.612061,0.1,273.25,-1.26,0.10004,382.4,655.55,1.31,1.4113,1540.297987,1.397187,560.2,833.35,1.12,0.10242,1099256,55635,81.02114105,14.10735706,0.807787913,0.906594362,0.357154134,10079.68172
183.6,42.23488617,-0.897564352,1024.63147,0.2,273.35,-1.27,0.10003,382.6,655.75,1.31,1.4113,1540.413451,1.397187,560.3,833.45,1.1,0.1024,1087247,55568,81.0376358,14.10876737,0.807915707,0.906499607,0.357195664,10078.5098
183.3,42.00611496,-0.881952763,1024.672729,0.1,273.25,-1.27,0.10003,382.6,655.75,1.31,1.4113,1540.263274,1.397187,560.3,833.45,1.12,0.10242,1130393,55548,81.01618195,14.10876737,0.807409004,0.906442033,0.356740409,10091.37152
183.8,42.07110214,-0.877400756,1024.599487,0.2,273.35,-1.26,0.10004,382.7,655.85,1.31,1.4113,1540.231711,1.397187,560.4,833.55,1.11,0.10241,1083304,55558,81.01167297,14.10735706,0.807661008,0.906268576,0.357649128,10065.73123
183.7,41.82774353,-0.873548508,1024.651245,0,273.15,-1.27,0.10003,382.5,655.65,1.31,1.4113,1540.217238,1.397187,560.3,833.45,1.1,0.1024,1114343,55511,81.00960541,14.10876737,0.80711352,0.906363464,0.357757192,10062.6908
183.1,41.28771591,-0.863859177,1024.634521,0.2,273.35,-1.27,0.10003,382.4,655.55,1.31,1.4113,1540.295905,1.397187,560.4,833.55,1.08,0.10238,1158671,55572,81.02084351,14.10876737,0.808338478,0.906243197,0.356197268,10106.75915
183.6,41.48091125,-0.832731307,1024.585205,0.1,273.25,-1.27,0.10003,382.4,655.55,1.31,1.4113,1540.308134,1.397187,560.5,833.65,1.11,0.10241,1118236,55527,81.02259064,14.10876737,0.807831399,0.906193377,0.35745941,10071.07353
183.1,41.25909042,-0.819696367,1024.605835,0.2,273.35,-1.27,0.10003,382.5,655.65,1.31,1.4113,1540.374625,1.397187,560.3,833.45,1.1,0.1024,1108739,55610,81.03208923,14.10876737,0.808127037,0.90647267,0.355953868,10113.67013
183.7,42.19136047,-0.816770554,1024.623291,0.3,273.45,-1.27,0.10003,382.6,655.75,1.31,1.4113,1539.951704,1.397187,560.1,833.25,1.1,0.1024,1148493,55535,80.97167206,14.10876737,0.808422676,0.906435693,0.357602583,10067.04137
183.9,42.91049957,-0.816833794,1024.598877,0.1,273.25,-1.26,0.10004,382.6,655.75,1.31,1.4113,1540.339751,1.397187,560.1,833.25,1.09,0.10239,1090759,55495,81.02710724,14.10735706,0.80736554,0.906681615,0.358249952,10048.84992
183.2,43.44737625,-0.814753294,1024.647949,0.1,273.25,-1.26,0.10004,382.4,655.55,1.31,1.4113,1539.785132,1.397187,560.2,833.35,1.1,0.1024,1113501,55488,80.94787598,14.10735706,0.807787913,0.9061918,0.356931326,10085.9738
183.7,43.67169952,-0.855744362,1024.60498,0.1,273.25,-1.26,0.10004,382.2,655.35,1.31,1.4113,1540.271391,1.397187,559.8,832.95,1.12,0.10242,1096903,55531,81.01734161,14.10735706,0.808210728,0.90708888,0.357628342,10066.31628
183.2,43.80069351,-0.886897802,1024.601807,-0.2,272.95,-1.26,0.10004,382.1,655.25,1.31,1.4113,1540.188345,1.397187,560,833.15,1.1,0.1024,1094509,55558,81.00547791,14.10735706,0.806901046,0.906728143,0.356481612,10098.6976
183.5,43.72926331,-0.901474059,1024.53894,-0.1,273.05,-1.26,0.10004,382.1,655.25,1.31,1.4113,1539.959021,1.397187,560,833.15,1.07,0.10237,1137795,55504,80.97271729,14.10735706,0.807407866,0.906499081,0.35741276,10072.38801
183.5,43.71541977,-0.918191195,1024.580566,-0.2,272.95,-1.26,0.10004,382.2,655.35,1.31,1.4113,1540.259375,1.397187,560.2,833.35,1.07,0.10237,1099717,55559,81.015625,14.10735706,0.806690036,0.906450992,0.357058943,10082.36894
182.9,43.67075729,-0.906163812,1024.640259,-0.4,272.75,-1.26,0.10004,382.1,655.25,1.31,1.4113,1540.084151,1.397187,560.1,833.25,1.07,0.10237,1131899,55597,80.99059296,14.10735706,0.805888201,0.906457656,0.3556482,10122.36249
183.5,43.46619415,-0.932742655,1024.687622,-0.5,272.65,-1.26,0.10004,382.1,655.25,1.31,1.4113,1539.413962,1.397187,559.9,833.05,1.07,0.10237,1139784,55392,80.89485168,14.10735706,0.805382176,0.906249043,0.358135432,10052.06322
183.6,43.47668839,-0.954451501,1024.642578,-0.6,272.55,-1.26,0.10004,381.7,654.85,1.31,1.4113,1540.046393,1.397187,559,832.15,1.09,0.10239,1097113,55576,80.98519897,14.10735706,0.805718557,0.907888857,0.357144247,10079.96078
184,43.59392166,-0.963031411,1024.658081,-0.7,272.45,-1.26,0.10004,381.7,654.85,1.31,1.4113,1539.817282,1.397187,559,832.15,1.07,0.10237,1109523,55409,80.95246887,14.10735706,0.805212311,0.907683364,0.359001099,10027.82446
183.5,44.06892014,-0.988918722,1024.715698,-0.7,272.45,-1.26,0.10004,381.8,654.95,1.31,1.4113,1540.069411,1.397187,559,832.15,1.08,0.10238,1086883,55589,80.98848724,14.10735706,0.805001798,0.907881456,0.356866248,10087.81308
183.5,44.38702393,-0.991766214,1024.731567,-0.7,272.45,-1.26,0.10004,381.8,654.95,1.31,1.4113,1539.924361,1.397187,559.1,832.25,1.1,0.1024,1131647,55618,80.96776581,14.10735706,0.805001798,0.907699367,0.356680173,10093.07575
183.7,44.36868668,-1.037377954,1024.669312,-0.7,272.45,-1.26,0.10004,381.9,655.05,1.31,1.4113,1539.509932,1.397187,559,832.15,1.09,0.10239,1127871,55458,80.90856171,14.10735706,0.804791395,0.907516962,0.358099092,10053.08329
183,44.53759766,-1.046924591,1024.664429,-0.7,272.45,-1.26,0.10004,381.8,654.95,1.31,1.4113,1539.763876,1.397187,558.7,831.85,1.11,0.10241,1172058,55516,80.94483948,14.10735706,0.805001798,0.908124576,0.356361838,10102.0918
183.3,44.57507706,-1.066031456,1024.661865,-0.8,272.35,-1.26,0.10004,381.6,654.75,1.31,1.4113,1539.899741,1.397187,558.7,831.85,1.08,0.10238,1209171,55464,80.96424866,14.10735706,0.804916766,0.90814865,0.35728069,10076.11129
183.7,44.5124855,-1.085622549,1024.70752,-0.8,272.35,-1.27,0.10003,381.6,654.75,1.31,1.4113,1539.834372,1.397187,558.7,831.85,1.08,0.10238,1193795,55515,80.95491028,14.10876737,0.804960098,0.908103357,0.357731414,10063.4159
183,44.04367065,-1.08772397,1024.703125,-0.8,272.35,-1.27,0.10003,381.5,654.65,1.31,1.4113,1539.799391,1.397187,558.7,831.85,1.05,0.10235,1174753,55627,80.94991302,14.10876737,0.805170655,0.908009042,0.355650741,10122.29016
183.4,43.98730087,-1.082702398,1024.678345,-0.8,272.35,-1.26,0.10004,381.6,654.75,1.31,1.4113,1539.487288,1.397187,558.4,831.55,1.06,0.10236,1183382,55478,80.90532684,14.10735706,0.804916766,0.908200961,0.357385397,10073.15921
183.9,43.72196579,-1.068017006,1024.604736,-0.8,272.35,-1.26,0.10004,381.6,654.75,1.31,1.4113,1539.542136,1.397187,558.5,831.65,1.1,0.1024,1107227,55507,80.91316223,14.10735706,0.804916766,0.908204122,0.358172502,10051.02284
183.7,43.91439438,-1.08439362,1024.583008,-0.8,272.35,-1.26,0.10004,381.6,654.75,1.31,1.4113,1540.047995,1.397187,558.8,831.95,1.13,0.10243,1155719,55535,80.98542786,14.10735706,0.804916766,0.908239901,0.357602583,10067.04137
184,44.17228317,-1.129673719,1024.5354,-0.7,272.45,-1.26,0.10004,381.4,654.55,1.31,1.4113,1540.019743,1.397187,559.4,832.55,1.1,0.1024,1128370,55565,80.98139191,14.10735706,0.805844511,0.907380711,0.357993195,10056.05707
183.4,43.91149139,-1.166449547,1024.499756,-0.7,272.45,-1.26,0.10004,381.6,654.75,1.31,1.4113,1540.073576,1.397187,559.7,832.85,1.1,0.1024,1084419,55594,80.98908234,14.10735706,0.805422934,0.907033278,0.356639692,10094.22137
183.7,44.16585541,-1.184144855,1024.500854,-0.5,272.65,-1.25,0.10005,381.7,654.85,1.31,1.4113,1540.147437,1.397187,559.9,833.05,1.11,0.10241,1119824,55615,80.99963379,14.10594703,0.80618167,0.906851333,0.357088186,10081.54328
183.8,44.30254364,-1.202543974,1024.446411,-0.3,272.85,-1.26,0.10004,381.9,655.05,1.31,1.4113,1540.268454,1.397187,559.8,832.95,1.11,0.10241,1159402,55628,81.016922,14.10735706,0.806816466,0.907063515,0.357199077,10078.41349
183.9,44.32991028,-1.220046401,1024.421021,-0.1,273.05,-1.26,0.10004,382.1,655.25,1.31,1.4113,1540.274649,1.397187,559.9,833.05,1.11,0.10241,1133475,55562,81.01780701,14.10735706,0.807407866,0.906939572,0.357817953,10060.98206
183.7,44.68072128,-1.230722189,1024.394287,0.1,273.25,-1.27,0.10003,382.2,655.35,1.31,1.4113,1540.734259,1.397187,560.1,833.25,1.09,0.10239,1104194,55729,81.08346558,14.10876737,0.808254237,0.906955195,0.356357721,10102.20849
183.1,44.78156281,-1.261562109,1024.45874,0.2,273.35,-1.27,0.10003,382.5,655.65,1.31,1.4113,1540.259802,1.397187,560.4,833.55,1.07,0.10237,1133763,55532,81.01568604,14.10876737,0.808127037,0.906194834,0.356453839,10099.48443
183.6,44.81890869,-1.241094112,1024.450195,0.4,273.55,-1.27,0.10003,382.4,655.55,1.31,1.4113,1540.283247,1.397187,560,833.15,1.09,0.10239,1106823,55559,81.01903534,14.10876737,0.809353433,0.906770652,0.357253526,10076.87745
183.9,44.54278183,-1.249449492,1024.481445,0.3,273.45,-1.27,0.10003,382.5,655.65,1.31,1.4113,1540.557593,1.397187,560.2,833.35,1.09,0.10239,1169321,55620,81.05822754,14.10876737,0.808634194,0.90670449,0.357444823,10071.4845
184.2,44.32781219,-1.229561567,1024.477295,0,273.15,-1.26,0.10004,382.3,655.45,1.31,1.4113,1540.228239,1.397187,559.9,833.05,1.09,0.10239,1090320,55550,81.01117706,14.10735706,0.80749229,0.906860733,0.358479091,10042.42671
182.9,44.26957703,-1.220036387,1024.482422,-0.3,272.85,-1.26,0.10004,382.4,655.55,1.31,1.4113,1540.240096,1.397187,559.9,833.05,1.08,0.10238,1131982,55637,81.01287079,14.10735706,0.805762355,0.90684563,0.355392508,10129.64516
182.6,43.64896774,-1.189742804,1024.428223,-0.4,272.75,-1.26,0.10004,382.4,655.55,1.31,1.4113,1539.752715,1.397187,559.8,832.95,1.11,0.10241,1130727,55365,80.94324493,14.10735706,0.805256628,0.906705731,0.356552706,10096.68401
183.3,44.16976929,-1.173413277,1024.402222,-0.5,272.65,-1.26,0.10004,382.1,655.25,1.31,1.4113,1539.580855,1.397187,559.1,832.25,1.1,0.1024,1086003,55396,80.91869354,14.10735706,0.805382176,0.907461193,0.357719262,10063.75777
183.9,44.55850983,-1.138539076,1024.330078,-0.6,272.55,-1.26,0.10004,381.8,654.95,1.31,1.4113,1540.328589,1.397187,558.7,831.85,1.1,0.1024,1103659,55610,81.0255127,14.10735706,0.805507856,0.908492433,0.357509101,10069.67374
183.7,44.89891815,-1.099278092,1024.289063,-0.5,272.65,-1.27,0.10003,381.9,655.05,1.31,1.4113,1540.289763,1.397187,559.4,832.55,1.1,0.1024,1158631,55568,81.01996613,14.10876737,0.805846781,0.907567902,0.357390215,10073.02341
183.9,45.27829742,-1.061134338,1024.207642,-0.6,272.55,-1.26,0.10004,381.9,655.05,1.31,1.4113,1540.32421,1.397187,559.4,832.55,1.11,0.10241,1106015,55619,81.02488708,14.10735706,0.805297266,0.907615121,0.35745125,10071.30343
183.7,45.59109116,-1.041090488,1024.205444,-0.5,272.65,-1.26,0.10004,382,655.15,1.31,1.4113,1540.258948,1.397187,559.8,832.95,1.13,0.10243,1152242,55518,81.01556396,14.10735706,0.805592734,0.907103578,0.357712084,10063.95972
183.6,45.40566254,-0.998698831,1024.133789,-0.4,272.75,-1.26,0.10004,381.9,655.05,1.31,1.4113,1540.281432,1.397187,559.8,832.95,1.11,0.10241,1157241,55558,81.01877594,14.10735706,0.806309801,0.907072515,0.357259956,10076.69608
183.3,45.04089355,-0.965223074,1024.129028,-0.3,272.85,-1.26,0.10004,381.9,655.05,1.31,1.4113,1540.443892,1.397187,560.1,833.25,1.15,0.10245,1125525,55575,81.04198456,14.10735706,0.806816466,0.906893775,0.356567093,10096.2766
