Power,H,T,P,t1,T1,p1,P1,t2,T2,p2,P2,T3,P3,t4,T4,p4,P4,m4,m_gas,CLCSO,pai,c_efficiency,t_efficiency,h_efficiency,h_consumption
197.1,16.16,26.39,991.5,26.5,299.65,-0.26,0.10104,433.5,706.65,1.39,1.4913,1596.783125,1.476387,578.6,851.75,0.43,0.10173,1377830,59082,89.09044647,14.75950119,0.852453571,0.90697315,0.360653128,9981.890411
191.2,16.19,26.33,991.47,26.4,299.55,-0.25,0.10105,430.9,704.05,1.36,1.4613,1593.477415,1.446687,578.7,851.85,0.39,0.10169,1387246,57723,88.61820221,14.46115784,0.848139631,0.909331966,0.358094179,10053.22123
184.6,16,26.34,991.51,26.4,299.55,-0.24,0.10106,428.4,701.55,1.33,1.4313,1590.023825,1.416987,578.8,851.95,0.35,0.10165,1289700,56458,88.12483215,14.16287354,0.843923072,0.911732998,0.353479697,10184.46046
180.7,16.25,26.32,991.5,26.4,299.55,-0.24,0.10106,425.8,698.95,1.3,1.4013,1586.828772,1.387287,579.6,852.75,0.31,0.10161,1353098,55104,87.668396,13.86602019,0.839766036,0.913583126,0.354513922,10154.74931
174.6,16.3,26.3,991.5,26.4,299.55,-0.23,0.10107,423.5,696.65,1.28,1.3813,1583.731345,1.367487,580.5,853.65,0.27,0.10157,1227242,54016,87.22590637,13.66676561,0.838031056,0.913755223,0.34944601,10302.02062
169.3,16.3,26.28,991.53,26.4,299.55,-0.22,0.10108,421.3,694.45,1.25,1.3513,1580.303282,1.337787,581.2,854.35,0.24,0.10154,1272438,52915,86.73618317,13.36861892,0.832640462,0.915837531,0.34588874,10407.97106
163.1,16.41,26.27,991.52,26.4,299.55,-0.22,0.10108,419,692.15,1.22,1.3213,1578.055914,1.308087,582.8,855.95,0.21,0.10151,1260494,51815,86.41513062,13.0718243,0.82728467,0.917754186,0.340295907,10579.0282
155.5,16.4,26.24,991.51,26.4,299.55,-0.21,0.10109,416.5,689.65,1.19,1.2913,1573.283308,1.278387,584.4,857.55,0.17,0.10147,1169731,50510,85.73332977,12.77376595,0.822073764,0.918059768,0.332821438,10816.61093
150.6,16.41,26.22,991.52,26.3,299.45,-0.21,0.10109,414.1,687.25,1.16,1.2613,1564.22708,1.248687,585.9,859.05,0.14,0.10144,1208527,49136,84.43958282,12.47700069,0.815971194,0.915617726,0.331347303,10864.73307
143.4,16.26,26.2,991.53,26.3,299.45,-0.21,0.10109,411.6,684.75,1.14,1.2413,1555.528883,1.228887,586.3,859.45,0.12,0.10142,1159977,48094,83.19698334,12.27915719,0.813982451,0.912879719,0.32234172,11168.27197
139.2,16.59,26.19,991.52,26.3,299.45,-0.2,0.1011,409,682.15,1.11,1.2113,1544.225661,1.199187,586.3,859.45,0.09,0.10139,1096416,46481,81.58223724,11.98120673,0.808308739,0.91083301,0.323759141,11119.37716
140.7,16.5,26.19,991.48,26.3,299.45,-0.19,0.10111,406.4,679.55,1.08,1.1813,1536.007956,1.169487,586.9,860.05,0.07,0.10137,1061800,45626,80.40827942,11.6833152,0.802357507,0.91038433,0.333380327,10798.47761
141.9,16.53,26.16,991.45,26.3,299.45,-0.19,0.10111,404.5,677.65,1.08,1.1813,1539.112273,1.169487,589.5,862.65,0.06,0.10136,1055165,45940,80.85175323,11.6833152,0.806388388,0.909200086,0.333925567,10780.84567
143.5,16.42,26.18,991.51,26.3,299.45,-0.19,0.10111,403.7,676.85,1.09,1.1913,1541.346182,1.179387,592.2,865.35,0.05,0.10135,1109424,46291,81.17088318,11.78221739,0.811959674,0.905031766,0.335130231,10742.09268
144.6,16.56,26.19,991.49,26.3,299.45,-0.2,0.1011,403.3,676.45,1.09,1.1913,1543.726744,1.179387,594.1,867.25,0.04,0.10134,1073360,46592,81.51096344,11.78338279,0.812866586,0.904252888,0.335517523,10729.69295
144.7,16.53,26.15,991.53,26.3,299.45,-0.2,0.1011,403.3,676.45,1.1,1.2013,1547.307974,1.189287,596.1,869.25,0.04,0.10134,1063101,46996,82.02256775,11.88229476,0.816709611,0.902105271,0.332863291,10815.25086
144.4,16.55,26.18,991.47,26.3,299.45,-0.2,0.1011,403.3,676.45,1.1,1.2013,1547.071333,1.189287,596.3,869.45,0.02,0.10132,1093882,46994,81.9887619,11.88229476,0.816709611,0.901611376,0.332187318,10837.259
143.5,16.52,26.2,991.44,26.4,299.55,-0.2,0.1011,403.3,676.45,1.1,1.2013,1545.162024,1.189287,595.9,869.05,0.01,0.10131,1060403,46857,81.71600342,11.88229476,0.817199111,0.900689359,0.33108209,10873.43624
143.8,16.25,26.24,991.47,26.4,299.55,-0.2,0.1011,403.1,676.25,1.1,1.2013,1543.609038,1.189287,594.8,867.95,0.01,0.10131,1100474,46631,81.49414825,11.88229476,0.817632984,0.900991462,0.333382212,10798.41655
144,16.31,26.29,991.45,26.4,299.55,-0.2,0.1011,403.1,676.25,1.1,1.2013,1544.166541,1.189287,594.2,867.35,0,0.1013,1048993,46606,81.5737915,11.88229476,0.817632984,0.902183687,0.334024966,10777.6375
145,16.2,26.29,991.44,26.5,299.65,-0.2,0.1011,403.1,676.25,1.1,1.2013,1546.405684,1.189287,594.8,867.95,-0.01,0.10129,1064371,46896,81.89366913,11.88229476,0.818123119,0.903033658,0.334264664,10769.90897
144.9,16.21,26.31,991.48,26.5,299.65,-0.2,0.1011,403.2,676.35,1.1,1.2013,1547.119025,1.189287,596.1,869.25,-0.01,0.10129,1090869,46995,81.99557495,11.88229476,0.817905938,0.901836799,0.333330458,10800.09317
145.3,16.14,26.36,991.48,26.5,299.65,-0.2,0.1011,403.1,676.25,1.1,1.2013,1548.097578,1.189287,596.7,869.85,-0.01,0.10129,1127506,47130,82.13536835,11.88229476,0.818123119,0.901770056,0.333293191,10801.30076
145.4,15.95,26.41,991.46,26.6,299.75,-0.2,0.1011,403.3,676.45,1.1,1.2013,1547.443144,1.189287,597,870.15,-0.01,0.10129,1123065,47001,82.04187775,11.88229476,0.818178891,0.900881914,0.334437968,10764.32806
144.6,16,26.46,991.46,26.6,299.75,-0.2,0.1011,403.2,676.35,1.1,1.2013,1547.223486,1.189287,596.6,869.75,-0.01,0.10129,1094743,47054,82.01049805,11.88229476,0.818396145,0.901249722,0.332223242,10836.08714
144.4,16.13,26.49,991.44,26.6,299.75,-0.2,0.1011,403.3,676.45,1.1,1.2013,1546.383627,1.189287,596.2,869.35,-0.01,0.10129,1068684,46853,81.89051819,11.88229476,0.818178891,0.901153735,0.333187006,10804.74307
144.8,16.16,26.5,991.45,26.6,299.75,-0.2,0.1011,403.2,676.35,1.1,1.2013,1546.199004,1.189287,595.7,868.85,-0.02,0.10128,1060474,46946,81.86414337,11.88229476,0.818396145,0.90165572,0.33344809,10796.28315
144.4,16.02,26.48,991.54,26.6,299.75,-0.2,0.1011,403,676.15,1.1,1.2013,1546.537436,1.189287,595.5,868.65,-0.02,0.10128,1114886,46946,81.91249084,11.88229476,0.818831,0.902174988,0.332526963,10826.18975
145.1,15.7,26.55,991.47,26.6,299.75,-0.2,0.1011,403.1,676.25,1.1,1.2013,1546.588759,1.189287,595.8,868.95,-0.02,0.10128,1093480,46894,81.91982269,11.88229476,0.818613515,0.901814105,0.334509457,10762.02757
144.7,15.95,26.6,991.44,26.7,299.85,-0.2,0.1011,403,676.15,1.1,1.2013,1546.806761,1.189287,595.9,869.05,-0.01,0.10129,1136027,46891,81.95096588,11.88229476,0.819321844,0.901869472,0.333608651,10791.08708
145.6,15.84,26.61,991.45,26.7,299.85,-0.2,0.1011,403.1,676.25,1.1,1.2013,1547.305251,1.189287,596,869.15,-0.01,0.10129,1109643,46994,82.02217865,11.88229476,0.819104171,0.902109007,0.334947877,10747.94093
144.9,15.73,26.62,991.4,26.7,299.85,-0.2,0.1011,403.1,676.25,1.1,1.2013,1547.214995,1.189287,596,869.15,-0.01,0.10129,1158766,47040,82.00928497,11.88229476,0.819104171,0.902041562,0.333011583,10810.43478
145.1,15.9,26.61,991.42,26.7,299.85,-0.2,0.1011,403.1,676.25,1.1,1.2013,1547.151816,1.189287,596.2,869.35,-0.01,0.10129,1086593,46886,82.0002594,11.88229476,0.819104171,0.901728272,0.334566533,10760.19159
144.9,15.87,26.6,991.46,26.7,299.85,-0.2,0.1011,403.1,676.25,1.1,1.2013,1547.518607,1.189287,596.1,869.25,-0.01,0.10129,1103231,46965,82.05265808,11.88229476,0.819104171,0.902135403,0.33354338,10793.19876
144.8,15.85,26.59,991.43,26.7,299.85,-0.2,0.1011,403.1,676.25,1.1,1.2013,1547.229521,1.189287,596.3,869.45,0,0.1013,1123120,46978,82.01136017,11.88229476,0.819104171,0.901678769,0.333220956,10803.64227
144.6,15.77,26.61,991.45,26.7,299.85,-0.2,0.1011,403.1,676.25,1.1,1.2013,1547.402502,1.189287,596.5,869.65,0,0.1013,1054297,46970,82.03607178,11.88229476,0.819104171,0.901542031,0.332817382,10816.74274
145,15.57,26.6,991.43,26.7,299.85,-0.2,0.1011,403.1,676.25,1.1,1.2013,1547.062254,1.189287,596.5,869.65,-0.01,0.10129,1137071,46942,81.9874649,11.88229476,0.819104171,0.901262183,0.333937107,10780.4731
145.5,15.88,26.61,991.45,26.8,299.95,-0.2,0.1011,403.1,676.25,1.1,1.2013,1547.252325,1.189287,596.4,869.55,-0.01,0.10129,1112218,46956,82.01461792,11.88229476,0.819595088,0.901537345,0.334988707,10746.63093
145.6,15.81,26.6,991.44,26.8,299.95,-0.2,0.1011,403.1,676.25,1.1,1.2013,1547.892874,1.189287,596.3,869.45,-0.01,0.10129,1095352,47099,82.10612488,11.88229476,0.819595088,0.902149004,0.334201162,10771.95536
145.3,15.89,26.59,991.39,26.8,299.95,-0.2,0.1011,403,676.15,1.1,1.2013,1547.296492,1.189287,596.6,869.75,-0.01,0.10129,1090052,46956,82.02092743,11.88229476,0.81981295,0.901304314,0.334528242,10761.42326
145.5,15.96,26.58,991.41,26.8,299.95,-0.2,0.1011,403,676.15,1.1,1.2013,1547.19689,1.189287,596.2,869.35,-0.01,0.10129,1051487,46970,82.00669861,11.88229476,0.81981295,0.901761966,0.334888859,10749.83505
145.4,16.04,26.54,991.44,26.7,299.85,-0.2,0.1011,403.1,676.25,1.1,1.2013,1547.482985,1.189287,596.4,869.55,-0.01,0.10129,1081612,47013,82.04756927,11.88229476,0.819104171,0.901709764,0.334352603,10767.07634
145.1,16.21,26.53,991.45,26.7,299.85,-0.2,0.1011,402.9,676.05,1.1,1.2013,1547.382849,1.189287,596.2,869.35,-0.02,0.10128,1066735,47091,82.03326416,11.88229476,0.819539633,0.901875503,0.333110074,10807.23846
145,16.36,26.52,991.48,26.6,299.75,-0.2,0.1011,403,676.15,1.1,1.2013,1547.339858,1.189287,596.2,869.35,-0.02,0.10128,1111763,46943,82.0271225,11.88229476,0.818831,0.901843375,0.333929993,10780.70276
145.4,16.46,26.43,991.45,26.6,299.75,-0.2,0.1011,403,676.15,1.1,1.2013,1547.314543,1.189287,596.2,869.35,-0.02,0.10128,1108634,47008,82.02350616,11.88229476,0.818831,0.901824456,0.334388166,10765.93122
144.9,16.49,26.34,991.45,26.5,299.65,-0.2,0.1011,402.9,676.05,1.1,1.2013,1547.386908,1.189287,596,869.15,-0.03,0.10127,1134871,46997,82.03384399,11.88229476,0.818557829,0.902119105,0.333316273,10800.5528
145,16.59,26.35,991.41,26.4,299.55,-0.2,0.1011,402.7,675.85,1.1,1.2013,1547.02236,1.189287,596,869.15,-0.03,0.10127,1115367,46970,81.98176575,11.88229476,0.818502113,0.901846688,0.333738039,10786.90345
144.9,16.72,26.33,991.39,26.4,299.55,-0.2,0.1011,402.7,675.85,1.1,1.2013,1547.171843,1.189287,595.9,869.05,-0.04,0.10126,1026206,47020,82.00312042,11.88229476,0.818502113,0.902065979,0.33315323,10805.83851
145.9,16.61,26.31,991.42,26.5,299.65,-0.2,0.1011,402.6,675.75,1.1,1.2013,1547.161749,1.189287,595.8,868.95,-0.05,0.10125,1114451,46958,82.00167847,11.88229476,0.81921076,0.902166001,0.335895331,10717.6244
145.6,16.52,26.35,991.32,26.5,299.65,-0.2,0.1011,402.6,675.75,1.1,1.2013,1547.678931,1.189287,596,869.15,-0.05,0.10125,1085872,47054,82.07556152,11.88229476,0.81921076,0.902286305,0.334520775,10761.66346
145.2,16.71,26.3,991.39,26.5,299.65,-0.2,0.1011,402.4,675.55,1.1,1.2013,1547.461996,1.189287,596.1,869.25,-0.05,0.10125,1110570,47030,82.04457092,11.88229476,0.819646626,0.901991286,0.333772003,10785.80579
145.6,16.51,26.33,991.34,26.4,299.55,-0.2,0.1011,402.4,675.55,1.1,1.2013,1547.481596,1.189287,596.1,869.25,-0.05,0.10125,1071208,46995,82.04737091,11.88229476,0.819155173,0.902005928,0.33494075,10748.16964
145.6,16.77,26.35,991.38,26.4,299.55,-0.2,0.1011,402.6,675.75,1.1,1.2013,1547.542479,1.189287,596.1,869.25,-0.06,0.10124,1123045,47014,82.05606842,11.88229476,0.818719684,0.902025951,0.334805389,10752.51511
145.3,16.66,26.35,991.36,26.4,299.55,-0.2,0.1011,402.5,675.65,1.1,1.2013,1547.372221,1.189287,595.7,868.85,-0.06,0.10124,1091559,46926,82.03174591,11.88229476,0.81893737,0.902430757,0.334742107,10754.54783
144.9,16.66,26.32,991.31,26.4,299.55,-0.2,0.1011,402.5,675.65,1.1,1.2013,1547.378149,1.189287,595.9,869.05,-0.06,0.10124,1061422,47032,82.03259277,11.88229476,0.81893737,0.902169186,0.333068227,10808.59627
145.1,16.61,26.29,991.34,26.4,299.55,-0.2,0.1011,402.5,675.65,1.1,1.2013,1547.349097,1.189287,595.8,868.95,-0.07,0.10123,1046895,46995,82.02844238,11.88229476,0.81893737,0.90225502,0.333790541,10785.20675
145.7,16.63,26.36,991.33,26.4,299.55,-0.2,0.1011,402.4,675.55,1.1,1.2013,1547.478285,1.189287,596,869.15,-0.07,0.10123,1057438,47122,82.04689789,11.88229476,0.819155173,0.902085527,0.334267462,10769.81881
146,16.59,26.39,991.36,26.4,299.55,-0.2,0.1011,402.5,675.65,1.1,1.2013,1547.350005,1.189287,595.9,869.05,-0.07,0.10123,1079050,47005,82.02857208,11.88229476,0.81893737,0.902122701,0.335789465,10721.00342
145.6,16.54,26.35,991.34,26.4,299.55,-0.2,0.1011,402.3,675.45,1.1,1.2013,1549.028548,1.189287,596,869.15,-0.07,0.10123,1135393,47186,82.26836395,11.88229476,0.819373091,0.903242301,0.333584973,10791.85302
145.5,16.5,26.3,991.37,26.4,299.55,-0.2,0.1011,402.4,675.55,1.1,1.2013,1547.548621,1.189287,596.1,869.25,-0.07,0.10123,1068791,47053,82.0569458,11.88229476,0.819155173,0.90200508,0.334298126,10768.83093
145.7,16.44,26.31,991.33,26.4,299.55,-0.2,0.1011,402.4,675.55,1.1,1.2013,1547.788039,1.189287,595.9,869.05,-0.07,0.10123,1031548,47016,82.09114838,11.88229476,0.819155173,0.902449804,0.335021085,10745.59231
146.2,16.46,26.32,991.33,26.4,299.55,-0.2,0.1011,402.4,675.55,1.11,1.2113,1548.555266,1.199187,596.2,869.35,-0.07,0.10123,1082127,47251,82.20075226,11.98120673,0.822986854,0.900493098,0.334498855,10762.36867
146.4,16.71,26.3,991.32,26.4,299.55,-0.2,0.1011,402.6,675.75,1.11,1.2113,1549.196082,1.199187,596.8,869.95,-0.08,0.10122,1103112,47195,82.29229736,11.98120673,0.822549328,0.900149415,0.335353894,10734.92828
146,16.7,26.24,991.3,26.4,299.55,-0.2,0.1011,402.6,675.75,1.11,1.2113,1549.146307,1.199187,596.7,869.85,-0.07,0.10123,1105783,47242,82.28518677,11.98120673,0.822549328,0.900270193,0.334104902,10775.0589
145.6,16.59,26.24,991.35,26.4,299.55,-0.2,0.1011,402.7,675.85,1.11,1.2113,1549.149138,1.199187,596.6,869.75,-0.08,0.10122,1077671,47186,82.28559113,11.98120673,0.822330739,0.900379531,0.333584973,10791.85302
145.4,16.41,26.25,991.27,26.4,299.55,-0.2,0.1011,402.5,675.65,1.11,1.2113,1548.382071,1.199187,596.3,869.45,-0.08,0.10122,1087504,47166,82.17601013,11.98120673,0.822768033,0.900206287,0.333268009,10802.11692
145.7,16.38,26.28,991.26,26.4,299.55,-0.2,0.1011,402.5,675.65,1.1,1.2013,1548.016509,1.189287,595.9,869.05,-0.08,0.10122,1137240,47072,82.12378693,11.88229476,0.81893737,0.902594864,0.334622522,10758.39121
145.5,16.37,26.33,991.26,26.4,299.55,-0.2,0.1011,402.5,675.65,1.1,1.2013,1547.735701,1.189287,595.8,868.95,-0.08,0.10122,1104993,47079,82.08367157,11.88229476,0.81893737,0.90251822,0.334113506,10774.78144
145.3,16.42,26.35,991.2,26.5,299.65,-0.2,0.1011,402.6,675.75,1.1,1.2013,1547.735968,1.189287,595.4,868.55,-0.08,0.10122,1087302,47022,82.08370972,11.88229476,0.81921076,0.903050262,0.334058698,10776.54921
145.5,16.37,26.36,991.27,26.5,299.65,-0.2,0.1011,402.6,675.75,1.1,1.2013,1547.986494,1.189287,595.8,868.95,-0.08,0.10122,1068481,46997,82.11949921,11.88229476,0.81921076,0.902705404,0.334696464,10756.01443
146.1,16.43,26.36,991.24,26.5,299.65,-0.2,0.1011,402.7,675.85,1.11,1.2113,1548.159956,1.199187,595.9,869.05,-0.07,0.10123,1086574,47104,82.14427948,11.98120673,0.822823923,0.900596637,0.335313234,10736.22998
145.5,16.45,26.37,991.22,26.5,299.65,-0.2,0.1011,402.6,675.75,1.1,1.2013,1547.805556,1.189287,595.5,868.65,-0.07,0.10123,1031702,47006,82.09365082,11.88229476,0.81921076,0.902994715,0.334632382,10758.07423
145.9,16.3,26.35,991.24,26.5,299.65,-0.2,0.1011,402.5,675.65,1.1,1.2013,1547.831992,1.189287,595.5,868.65,-0.07,0.10123,1103120,47086,82.09742737,11.88229476,0.819428635,0.90301444,0.334982223,10746.83893
145.6,16.39,26.33,991.23,26.5,299.65,-0.2,0.1011,402.6,675.75,1.1,1.2013,1548.150877,1.189287,595.5,868.65,-0.06,0.10124,1135551,47089,82.14298248,11.88229476,0.81921076,0.903277824,0.334272134,10769.66827
146.1,16.22,26.34,991.19,26.5,299.65,-0.2,0.1011,402.5,675.65,1.1,1.2013,1547.723845,1.189287,595.3,868.45,-0.06,0.10124,1113727,47049,82.08197784,11.88229476,0.819428635,0.903225164,0.335705214,10723.69405
145.4,16.44,26.32,991.22,26.5,299.65,-0.2,0.1011,402.5,675.65,1.1,1.2013,1547.75482,1.189287,595.2,868.35,-0.06,0.10124,1062645,47086,82.08640289,11.88229476,0.819428635,0.903381241,0.333834238,10783.79505
145.4,16.37,26.3,991.14,26.5,299.65,-0.2,0.1011,402.5,675.65,1.1,1.2013,1547.812445,1.189287,595.2,868.35,-0.06,0.10124,1101344,46978,82.09463501,11.88229476,0.819428635,0.903424227,0.334601705,10759.06052
145.4,16.46,26.32,991.11,26.4,299.55,-0.2,0.1011,402.5,675.65,1.1,1.2013,1547.778426,1.189287,595.5,868.65,-0.06,0.10124,1093034,47090,82.08977509,11.88229476,0.81893737,0.902999957,0.333805881,10784.71114
146.3,16.44,26.31,991.12,26.4,299.55,-0.2,0.1011,402.7,675.85,1.1,1.2013,1547.705153,1.189287,595.5,868.65,-0.07,0.10123,1096855,47060,82.07930756,11.88229476,0.818502113,0.902919791,0.336086192,10711.53794
145.4,16.42,26.32,991.11,26.4,299.55,-0.2,0.1011,402.6,675.75,1.11,1.2113,1548.547148,1.199187,595.2,868.35,-0.06,0.10124,1100772,47172,82.19959259,11.98120673,0.822549328,0.901838204,0.333225619,10803.49106
145.8,16.3,26.29,991.09,26.4,299.55,-0.2,0.1011,402.4,675.55,1.1,1.2013,1547.66339,1.189287,595.2,868.35,-0.06,0.10124,1073594,47029,82.07334137,11.88229476,0.819155173,0.90331303,0.335158353,10741.19136
145.9,16.18,26.32,991.06,26.4,299.55,-0.2,0.1011,402.3,675.45,1.1,1.2013,1548.014853,1.189287,595.1,868.25,-0.06,0.10124,1056280,47103,82.12355042,11.88229476,0.819373091,0.903708135,0.334861325,10750.71899
146.1,16.19,26.33,991.05,26.4,299.55,-0.2,0.1011,402.4,675.55,1.1,1.2013,1548.050688,1.189287,595.4,868.55,-0.07,0.10123,1079722,47131,82.12866974,11.88229476,0.819155173,0.903310537,0.335121143,10742.38398
145.3,16.33,26.31,991.07,26.4,299.55,-0.2,0.1011,402.4,675.55,1.1,1.2013,1548.102705,1.189287,595.4,868.55,-0.06,0.10124,1109213,47023,82.13610077,11.88229476,0.819155173,0.903374829,0.334051594,10776.77839
146,16.4,26.31,991.07,26.4,299.55,-0.2,0.1011,402.4,675.55,1.1,1.2013,1548.023344,1.189287,595.3,868.45,-0.06,0.10124,1077239,47076,82.12476349,11.88229476,0.819155173,0.90344858,0.335283027,10737.19726
145.6,16.41,26.27,991.16,26.4,299.55,-0.2,0.1011,402.4,675.55,1.1,1.2013,1547.834876,1.189287,595.2,868.35,-0.06,0.10124,1040523,47084,82.09783936,11.88229476,0.819155173,0.903440959,0.334307632,10768.52473
145.5,16.37,26.32,991.09,26.4,299.55,-0.2,0.1011,402.4,675.55,1.1,1.2013,1547.832205,1.189287,595.3,868.45,-0.06,0.10124,1160965,47091,82.09745789,11.88229476,0.819155173,0.903306007,0.334028365,10777.52784
146,16.36,26.31,991.02,26.4,299.55,-0.2,0.1011,402.4,675.55,1.1,1.2013,1548.486746,1.189287,595.3,868.45,-0.05,0.10125,1077707,47213,82.19096375,11.88229476,0.819155173,0.9038196,0.334310122,10768.44452
146.8,16.48,26.29,991.09,26.4,299.55,-0.2,0.1011,402.4,675.55,1.11,1.2113,1548.102812,1.199187,595.3,868.45,-0.05,0.10125,1065744,47147,82.13611603,11.98120673,0.822986854,0.901400458,0.336612516,10694.78951
145.4,16.05,26.34,991.05,26.5,299.65,-0.2,0.1011,402.5,675.65,1.11,1.2113,1550.108626,1.199187,595.2,868.35,-0.05,0.10125,1115361,47396,82.42266083,11.98120673,0.823261595,0.903023317,0.331650749,10854.7923
145.9,16.21,26.33,991.03,26.5,299.65,-0.2,0.1011,402.4,675.55,1.1,1.2013,1547.913969,1.189287,595.5,868.65,-0.03,0.10127,1097613,47115,82.10913849,11.88229476,0.819646626,0.903177559,0.334776037,10753.45785
146,16.19,26.31,991.03,26.5,299.65,-0.2,0.1011,402.6,675.75,1.1,1.2013,1548.04193,1.189287,595.4,868.55,-0.03,0.10127,1094634,47091,82.12741852,11.88229476,0.81921076,0.903405983,0.335176229,10740.61849
145.7,16.22,26.29,991.09,26.4,299.55,-0.2,0.1011,402.4,675.55,1.1,1.2013,1548.106604,1.189287,595.4,868.55,-0.03,0.10127,1133479,47066,82.13665771,11.88229476,0.819155173,0.903454225,0.33466518,10757.0199
145.3,16.11,26.32,991.05,26.4,299.55,-0.2,0.1011,402.5,675.65,1.1,1.2013,1548.107832,1.189287,595.6,868.75,-0.03,0.10127,1093406,47141,82.13683319,11.88229476,0.81893737,0.903189246,0.33321542,10803.82175
145.9,16.2,26.32,991.13,26.4,299.55,-0.2,0.1011,402.5,675.65,1.1,1.2013,1547.968977,1.189287,595.3,868.45,-0.03,0.10127,1064361,47082,82.11699677,11.88229476,0.81893737,0.903484521,0.335010683,10745.92598
145.9,16.14,26.36,991.11,26.5,299.65,-0.2,0.1011,402.4,675.55,1.11,1.2113,1548.094427,1.199187,595.4,868.55,-0.04,0.10126,1068557,47114,82.13491821,11.98120673,0.823480606,0.901286911,0.334783142,10753.22961
145.9,16.18,26.36,990.97,26.5,299.65,-0.2,0.1011,402.4,675.55,1.1,1.2013,1547.938536,1.189287,595.4,868.55,-0.04,0.10126,1090973,47108,82.11264801,11.88229476,0.819646626,0.903303359,0.334825783,10751.86018
145.5,16.19,26.35,991.03,26.5,299.65,-0.2,0.1011,402.6,675.75,1.11,1.2113,1548.193015,1.199187,595.5,868.65,-0.04,0.10126,1086402,47152,82.14900208,11.98120673,0.823042701,0.901227644,0.333596236,10791.48866
145.4,16.04,26.36,991.06,26.4,299.55,-0.2,0.1011,402.6,675.75,1.1,1.2013,1548.158247,1.189287,595.4,868.55,-0.04,0.10126,1063340,47116,82.14403534,11.88229476,0.818719684,0.903467247,0.333621677,10790.66575
145.8,15.89,26.38,991,26.4,299.55,-0.2,0.1011,402.5,675.65,1.1,1.2013,1548.04946,1.189287,595.5,868.65,-0.04,0.10126,1117963,47123,82.12849426,11.88229476,0.81893737,0.903253157,0.334489786,10762.66049
146.1,16,26.35,991.01,26.5,299.65,-0.2,0.1011,402.5,675.65,1.11,1.2113,1547.956641,1.199187,595.5,868.65,-0.04,0.10126,1105540,47138,82.11523438,11.98120673,0.823261595,0.901051729,0.335071378,10743.97947
145.8,16.13,26.34,991.01,26.5,299.65,-0.2,0.1011,402.7,675.85,1.1,1.2013,1548.126524,1.189287,595.4,868.55,-0.03,0.10127,1109136,47038,82.13950348,11.88229476,0.818993,0.903469083,0.335094225,10743.24691
145.9,15.7,26.37,991.02,26.4,299.55,-0.2,0.1011,402.5,675.65,1.1,1.2013,1548.035307,1.189287,595.3,868.45,-0.03,0.10127,1068320,47139,82.12647247,11.88229476,0.81893737,0.903533997,0.334605591,10758.93557
145.5,15.81,26.39,991,26.4,299.55,-0.2,0.1011,402.4,675.55,1.1,1.2013,1548.768835,1.189287,595.4,868.55,-0.03,0.10127,1104533,47240,82.23126221,11.88229476,0.819155173,0.903947965,0.332974804,10811.62887
145.5,15.89,26.39,990.94,26.5,299.65,-0.2,0.1011,402.5,675.65,1.1,1.2013,1547.857947,1.189287,595.7,868.85,-0.03,0.10127,998437,47091,82.10113525,11.88229476,0.819428635,0.902869818,0.334028365,10777.52784
145.8,15.77,26.41,991.05,26.4,299.55,-0.2,0.1011,402.6,675.75,1.1,1.2013,1548.085722,1.189287,595.5,868.65,-0.03,0.10127,1100675,47103,82.13367462,11.88229476,0.818719684,0.9033057,0.33463181,10758.09259
145.8,15.22,26.44,990.89,26.4,299.55,-0.2,0.1011,402.5,675.65,1.11,1.2113,1549.136694,1.199187,595.3,868.45,-0.03,0.10127,1049236,47327,82.28381348,11.98120673,0.822768033,0.902219846,0.333047989,10809.25309
146,15.36,26.52,990.91,26.5,299.65,-0.2,0.1011,402.6,675.75,1.1,1.2013,1548.095389,1.189287,595.5,868.65,-0.03,0.10127,1073938,47025,82.13505554,11.88229476,0.81921076,0.903312911,0.335646651,10725.56507
145.9,15.41,26.51,990.91,26.5,299.65,-0.2,0.1011,402.5,675.65,1.1,1.2013,1548.105963,1.189287,595.5,868.65,-0.03,0.10127,1046057,47148,82.13656616,11.88229476,0.819428635,0.9033208,0.334541719,10760.98972
146.1,15.33,26.47,990.92,26.5,299.65,-0.2,0.1011,402.7,675.85,1.11,1.2113,1548.278304,1.199187,595.5,868.65,-0.03,0.10127,1063075,47094,82.16118622,11.98120673,0.822823923,0.901316424,0.335384435,10733.95072
145.9,15.42,26.46,990.94,26.5,299.65,-0.2,0.1011,402.7,675.85,1.1,1.2013,1548.222815,1.189287,595.5,868.65,-0.03,0.10127,1103552,47132,82.15325928,11.88229476,0.818993,0.903407962,0.334655287,10757.3379
145.9,15.36,26.48,990.94,26.6,299.75,-0.2,0.1011,402.8,675.95,1.1,1.2013,1548.178435,1.189287,595.7,868.85,-0.01,0.10129,1052545,47086,82.14691925,11.88229476,0.819266317,0.903159947,0.334982223,10746.83893
146.2,15.18,26.51,991,26.5,299.65,-0.2,0.1011,402.9,676.05,1.1,1.2013,1548.138487,1.189287,595.7,868.85,-0.02,0.10128,1057745,47109,82.14121246,11.88229476,0.818557829,0.903104656,0.33550713,10730.02531
