Power,H,T,P,t1,p1,t2,p2,t4,p4,m4,m_gas,CLCSO
143.7403,46.22705841,18.59431267,100.771405,19.6,-0.08,390.4,1.1,586.6141,0.2,1078456,46946,80.28722382
143.2046,46.18658447,18.56262398,100.7777222,19.6,-0.07,390.5,1.1,586.4813,0.22,1069146,46822,80.26920319
143.8035,46.30186462,18.58092499,100.7727722,19.5,-0.07,390.3,1.1,586.2711,0.21,1077926,46944,80.25553131
143.8617,46.23824692,18.60434914,100.7748596,19.4,-0.07,390.3,1.1,586.2577,0.22,1071717,46943,80.24506378
143.665,45.99833679,18.65476036,100.7785828,19.3,-0.07,390.3,1.1,586.0204,0.21,1063206,46810,80.18634033
143.7445,46.09469223,18.69293785,100.77724,19.3,-0.08,390.2,1.1,585.8406,0.21,1056241,46909,80.22757721
143.5199,46.01342773,18.71671486,100.778894,19.3,-0.08,390.2,1.1,585.6445,0.2,1097001,46805,80.16625977
143.6878,45.67266464,18.75053406,100.7800964,19.4,-0.07,390.1,1.1,585.8087,0.19,1099789,46885,80.33288574
144.0846,46.18132782,18.78421974,100.7768982,19.5,-0.07,390.1,1.1,586.0662,0.19,1103192,46927,80.23458099
143.8159,47.48518372,18.78543663,100.7754883,19.6,-0.07,390.3,1.1,586.4409,0.2,1039780,46914,80.27223206
143.6507,47.59788513,18.77211189,100.7746338,19.7,-0.08,390.4,1.1,586.5184,0.22,1136618,46923,80.26530457
143.2894,47.85816193,18.73893929,100.7714355,19.7,-0.07,390.5,1.1,586.6023,0.2,1047149,46855,80.26192474
143.3902,47.09017563,18.65999985,100.7734375,19.8,-0.07,390.4,1.1,586.8213,0.21,1117993,46864,80.33010101
144.0184,47.5882988,18.60388565,100.7689636,19.8,-0.08,390.4,1.1,586.7253,0.21,1067593,46918,80.32391357
143.4334,48.63779831,18.56397629,100.7711426,19.8,-0.07,390.6,1.1,586.6268,0.21,1121642,46780,80.3199234
144.0433,49.3127327,18.48365784,100.7690735,19.8,-0.07,390.5,1.1,586.6523,0.2,1057680,46924,80.30332184
143.5,49.39713669,18.41807747,100.772644,19.8,-0.07,390.6,1.1,586.636,0.21,1096259,46853,80.30156708
143.9624,50.33000183,18.35774422,100.7618408,19.8,-0.07,390.5,1.1,586.4732,0.21,1088962,46872,80.30470276
143.5743,50.98149872,18.35149574,100.77099,19.7,-0.07,390.4,1.1,586.3426,0.2,1071101,46958,80.27474976
144.0087,51.50140762,18.37573814,100.7702209,19.6,-0.07,390.5,1.1,586.3463,0.21,1144827,46886,80.28378296
145.1769,50.92905807,18.41658592,100.7677551,19.4,-0.07,390.3,1.1,586.0021,0.22,1105891,46944,80.33086395
143.5714,50.58417511,18.42354202,100.7685913,19.4,-0.07,390.3,1.1,586.0861,0.21,1106748,46879,80.22842407
144.0693,49.96151733,18.43454933,100.7658508,19.2,-0.07,390.3,1.1,585.7866,0.21,1025758,46947,80.22981262
143.9713,47.31368637,18.50526237,100.7675171,19.1,-0.07,390.2,1.1,585.6042,0.2,1116204,46903,80.2204895
143.9207,46.1646843,18.56760216,100.7678101,19.1,-0.07,389.9,1.1,585.5267,0.21,1063266,46834,80.21408844
143.8171,45.66557693,18.59442139,100.7657593,19.1,-0.07,389.8,1.1,585.6099,0.21,1092263,46872,80.17971039
144.1266,45.81847382,18.66289711,100.7663635,19.1,-0.08,389.9,1.1,585.572,0.22,1079564,46859,80.1822052
144.1947,46.24551773,18.70235634,100.7681396,19.1,-0.07,389.9,1.1,585.6697,0.21,1045105,46887,80.19371033
143.8901,45.7914238,18.72428131,100.7745239,19.1,-0.07,389.9,1.1,585.7642,0.23,1081795,46859,80.203125
143.3403,45.75906754,18.7481308,100.7694519,19.1,-0.07,389.9,1.1,585.8181,0.23,1100979,46902,80.19499207
144.3243,45.77490234,18.73748398,100.7707031,19.1,-0.07,389.9,1.1,585.9828,0.22,1096359,46919,80.20638275
143.7231,45.63534164,18.69465065,100.7709961,19.1,-0.07,389.8,1.1,585.9694,0.23,1098097,46986,80.21629333
143.7034,45.6326561,18.71947098,100.7729431,19.1,-0.07,389.9,1.1,585.8401,0.24,1080325,46886,80.19471741
143.8138,45.5152359,18.7226181,100.7681519,18.9,-0.07,389.8,1.1,585.6707,0.23,1087665,46921,80.16429901
143.6643,45.20235825,18.71235657,100.7688904,18.9,-0.07,389.7,1.1,585.6386,0.21,1057948,46934,80.17120361
143.6262,44.97707367,18.72611237,100.7698669,18.9,-0.07,389.7,1.1,585.4603,0.23,1063622,46848,80.15377045
143.4081,44.61078262,18.72614479,100.7679565,18.9,-0.07,389.7,1.1,585.5654,0.23,1082254,46959,80.17578125
143.8867,44.74848557,18.76614571,100.7671753,18.9,-0.07,389.8,1.1,585.5593,0.22,1079051,46852,80.16124725
143.7563,45.3429184,18.79708099,100.7678833,19,-0.07,389.7,1.1,585.5075,0.2,1071676,46812,80.1625824
143.5123,45.08345795,18.79436111,100.7665405,19,-0.07,389.7,1.1,585.6947,0.22,1107382,46903,80.18473816
143.5116,44.14252853,18.8104229,100.7722107,19,-0.07,389.6,1.1,585.7701,0.2,1120318,46902,80.1734314
144.0087,43.76995087,18.8767128,100.767511,19,-0.07,389.8,1.1,585.8207,0.2,1091271,46886,80.17575073
144.2225,43.52645874,18.92338562,100.7700867,19,-0.07,389.9,1.1,585.9612,0.22,1079454,46981,80.18729401
143.7133,43.7046051,18.90191078,100.7700012,19.1,-0.07,389.9,1.1,585.6418,0.21,1146145,46868,80.18274689
143.5559,43.33825302,18.90391731,100.7704712,19.1,-0.07,389.9,1.1,585.9733,0.24,1094747,46930,80.19863892
143.9164,43.17213821,18.91358185,100.7723938,19.1,-0.07,389.9,1.1,586.0436,0.23,1081744,46951,80.2388916
143.6466,44.19558334,18.93162155,100.7758606,19.1,-0.07,389.9,1.1,586.1459,0.23,1038435,46886,80.25288391
144.0691,45.2443161,18.92141914,100.7731934,19.1,-0.07,389.9,1.1,585.8892,0.23,1073972,46969,80.21016693
143.6823,46.06401062,18.8751545,100.7784851,19.1,-0.07,390,1.1,585.7803,0.23,1083659,46805,80.17632294
143.7144,46.20053101,18.83369446,100.7798157,19.1,-0.07,390,1.1,585.606,0.23,1085032,46902,80.19135284
143.5002,46.42254257,18.83745766,100.7796387,19,-0.07,389.9,1.1,585.8019,0.23,1081194,46851,80.16049957
143.7467,45.95759583,18.77750015,100.7805176,18.9,-0.07,389.8,1.1,585.6253,0.23,1052740,46960,80.2306366
144.2648,45.72828293,18.71235085,100.7783447,18.8,-0.07,389.7,1.1,585.8117,0.23,1138351,47005,80.19898224
143.8248,44.85206604,18.66602516,100.7774658,18.9,-0.07,389.7,1.1,585.6939,0.22,1082553,46872,80.19281006
143.3828,44.33621216,18.63394356,100.7779053,18.9,-0.07,389.7,1.1,585.765,0.21,1073642,46897,80.16188049
144.0637,44.31875992,18.63494492,100.7855103,18.8,-0.07,389.8,1.1,585.8487,0.21,1084803,46909,80.19779968
144.4527,44.6685524,18.67238617,100.7822998,18.8,-0.07,389.7,1.1,585.7017,0.22,1134212,46997,80.25623322
143.7887,45.0210762,18.67053604,100.7875,18.8,-0.07,389.6,1.1,585.9228,0.2,1067453,46926,80.12084961
144.3051,45.16758728,18.65844345,100.7875061,18.8,-0.07,389.6,1.1,585.6317,0.2,1064833,46912,80.19780731
143.9606,45.18454361,18.67383766,100.7875977,18.8,-0.07,389.5,1.1,585.6514,0.2,1096159,47090,80.332901
144.1494,45.1833725,18.65328217,100.7867126,18.7,-0.07,389.6,1.1,585.2341,0.22,1072270,46982,80.14485931
143.8071,45.62689209,18.60668564,100.7890625,18.7,-0.07,389.4,1.1,585.1237,0.22,1094262,46883,80.16857147
143.8853,45.87312698,18.59687042,100.7880066,18.7,-0.07,389.5,1.1,585.2108,0.2,1077476,47016,80.15514374
143.3075,45.56648636,18.59648705,100.7888,18.7,-0.07,389.6,1.1,585.1704,0.2,1036199,46814,80.12572479
143.8956,45.33353043,18.60550308,100.7868774,18.7,-0.07,389.5,1.1,585.2473,0.2,1060114,46894,80.14092255
143.502,45.26642227,18.57357597,100.7872742,18.7,-0.07,389.6,1.1,585.207,0.21,1122728,46938,80.13929749
143.7321,45.16058731,18.58117485,100.7832703,18.7,-0.07,389.5,1.1,585.4683,0.22,1080460,46782,80.11839294
142.9719,45.16944504,18.57055283,100.7870361,18.7,-0.07,389.4,1.1,585.3359,0.2,1074755,46837,80.16693115
143.8848,44.906147,18.60770607,100.7861206,18.7,-0.07,389.3,1.1,585.2919,0.19,978611,46864,80.12190247
143.4144,44.73656082,18.60726547,100.7890076,18.7,-0.07,389.4,1.1,585.4103,0.19,1080140,46938,80.12768555
143.8373,44.50374222,18.59915924,100.7870178,18.6,-0.07,389.4,1.1,585.2822,0.19,1063299,46873,80.12003326
144.0942,44.83465576,18.58134651,100.7853027,18.6,-0.07,389.4,1.1,585.2774,0.18,1054907,46914,80.15864563
144.1643,44.57122803,18.62348747,100.7864258,18.6,-0.07,389.5,1.1,585.4242,0.22,1086592,46864,80.13657379
143.9854,44.63053131,18.63252831,100.7811462,18.6,-0.07,389.3,1.1,585.5398,0.2,1048512,46986,80.17155457
144.0101,44.79000854,18.63000298,100.7801147,18.7,-0.07,389.4,1.1,585.5657,0.21,1064138,46896,80.1625061
143.8876,44.71337128,18.63502693,100.7805359,18.7,-0.07,389.4,1.1,585.9576,0.2,1125942,46942,80.16277313
144.574,44.85571289,18.66967583,100.7792419,18.7,-0.07,389.5,1.1,585.7673,0.2,1065730,46925,80.17238617
144.2125,45.08190155,18.63523293,100.782489,18.7,-0.07,389.5,1.1,586.025,0.18,1044457,46919,80.16886139
144.1674,45.1701088,18.65999603,100.7809326,18.7,-0.07,389.5,1.1,585.7985,0.2,1070097,46952,80.15835571
143.6481,44.56956863,18.71978569,100.784082,18.7,-0.07,389.5,1.1,585.5233,0.19,1046080,46905,80.14360809
143.9106,44.79053116,18.74946785,100.7818604,18.8,-0.07,389.5,1.1,585.5942,0.23,1083999,46957,80.12926483
143.7982,44.930336,18.819664,100.7827209,18.7,-0.07,389.6,1.1,585.4261,0.21,1050610,46870,80.13347626
144.1877,44.62802505,18.82678604,100.7798218,18.7,-0.07,389.5,1.1,585.6574,0.24,1081738,46924,80.16255951
143.4661,44.41989899,18.87112617,100.7814148,18.7,-0.07,389.6,1.1,585.5394,0.23,1111431,46923,80.09971619
143.3682,44.33724976,18.90690422,100.7829773,18.7,-0.07,389.6,1.1,585.4426,0.22,1074253,46794,80.12931061
144.3178,44.37274551,18.9371624,100.7819092,18.7,-0.07,389.5,1.1,585.4403,0.21,1038005,46922,80.1384964
144.2362,44.63025665,18.93743134,100.788739,18.7,-0.07,389.6,1.1,585.8118,0.2,1122305,46992,80.23549652
143.9509,44.85406113,18.93468666,100.7843567,18.7,-0.07,389.5,1.1,585.7407,0.2,1098205,47000,80.17049408
144.003,45.19343185,18.94552231,100.7836121,18.8,-0.07,389.7,1.1,585.6879,0.21,1073193,46929,80.15589905
143.7428,45.23361588,18.93453407,100.7780457,18.8,-0.07,389.7,1.1,585.7049,0.21,1083745,46850,80.1521759
144.0686,45.24290085,18.93058395,100.7835815,18.8,-0.07,389.7,1.1,585.5748,0.22,1024854,46901,80.13811493
144.1205,45.75789261,18.93610573,100.7834656,18.8,-0.07,389.7,1.1,585.7994,0.21,1038916,46866,80.15378571
143.2945,45.93680954,18.92123604,100.7813904,18.8,-0.07,389.7,1.1,585.85,0.2,1077291,46884,80.14083099
143.4666,46.0284729,18.92536736,100.7830627,18.9,-0.07,389.6,1.1,585.7437,0.2,1061789,46904,80.16300964
143.5413,46.29227066,18.89927673,100.787262,18.9,-0.07,389.6,1.1,585.9194,0.22,1071578,46875,80.16136169
143.7103,46.32824326,18.91412735,100.7862488,18.9,-0.07,389.7,1.1,585.9534,0.22,1048766,46823,80.16212463
143.9507,46.33434677,18.95564461,100.7851196,18.9,-0.07,389.8,1.1,585.87,0.2,1074549,46904,80.19950104
145.1916,46.44506454,18.96754074,100.7828918,18.9,-0.07,389.8,1.1,586.3724,0.21,1062775,47036,80.39335632
144.0491,46.24162674,18.95581245,100.7833557,18.9,-0.07,389.7,1.1,586.0618,0.2,1060688,46866,80.14183044
143.4219,46.38599014,18.95801735,100.7829163,18.9,-0.07,389.7,1.1,586.3451,0.19,1081813,46964,80.23526764
144.0044,46.73893738,18.94225121,100.7813232,19,-0.07,389.7,1.1,586.103,0.21,1043722,46817,80.15759277
143.9744,47.06790161,18.95053291,100.7811096,19,-0.07,389.6,1.1,586.1,0.21,1045149,46880,80.19756317
144.0577,47.63818741,18.94728088,100.7798035,19,-0.07,389.8,1.1,586.059,0.21,1066537,46821,80.1890564
144.2417,47.4119606,18.9540062,100.7772278,19,-0.07,389.8,1.1,586.3062,0.21,1019132,46887,80.15534973
143.4398,47.1142807,19.01572037,100.782312,19.1,-0.07,389.9,1.1,586.1202,0.2,1067312,46791,80.18840027
143.7123,47.06879044,19.02337456,100.7809937,19.1,-0.07,390,1.1,586.1371,0.22,1057331,46852,80.20655823
143.2269,47.04180908,19.04636765,100.7790649,19.1,-0.07,389.9,1.1,586.145,0.19,1104595,46838,80.18886566
143.5613,46.74469376,19.0763588,100.7788452,19.1,-0.07,389.9,1.1,586.0737,0.21,1124950,46832,80.18075562
143.7713,46.06547165,19.13908005,100.7829041,19.1,-0.07,389.9,1.1,586.0844,0.21,1049082,46823,80.21183014
144.1355,45.84233856,19.19077873,100.7869751,19.1,-0.07,389.8,1.1,586.6213,0.21,1109785,46882,80.23584747
143.832,45.60780334,19.24739838,100.781311,19.1,-0.07,389.9,1.1,586.3305,0.2,1025991,46822,80.17726135
144.111,45.23004913,19.23992538,100.780481,19.1,-0.07,390,1.1,586.2335,0.23,1059930,46974,80.19181824
143.7907,45.46894455,19.26484299,100.7836182,19.2,-0.07,390,1.1,586.0424,0.24,1096519,46994,80.25865173
143.9353,45.88577271,19.25469971,100.7837219,19.2,-0.07,390,1.1,586.3993,0.24,1065069,46856,80.20721436
143.9519,45.7197876,19.25978661,100.7846069,19.2,-0.07,390.1,1.1,586.2898,0.24,1083469,46881,80.20545959
144.3512,45.44996643,19.27003098,100.7801941,19.2,-0.07,389.9,1.1,586.408,0.25,1017636,47063,80.39624023
143.6853,45.84460449,19.30394554,100.7758118,19.3,-0.07,390,1.1,586.4012,0.25,1100631,46922,80.19438171
144.2547,46.09406281,19.31396103,100.7783508,19.3,-0.07,390.1,1.1,586.3525,0.25,1079206,47132,80.36988831
144.1177,46.26582336,19.3268261,100.7778198,19.4,-0.07,390.1,1.1,587.1383,0.26,1067403,46944,80.19968414
143.5079,46.47073746,19.33194542,100.7827759,19.3,-0.07,390.2,1.1,586.5321,0.24,1089117,46900,80.17645264
143.873,46.44172287,19.31609344,100.7816345,19.3,-0.07,390.1,1.1,586.6844,0.24,1059222,46813,80.18328094
143.7776,46.60192108,19.31871605,100.7829285,19.4,-0.07,390.1,1.1,586.5966,0.24,1021528,46808,80.20692444
143.7574,46.57566452,19.31188965,100.7856873,19.4,-0.07,390.2,1.1,586.576,0.24,1075274,46913,80.20578003
143.5357,46.78390121,19.34965897,100.7816101,19.4,-0.07,390.2,1.1,586.4867,0.24,1057820,46880,80.20868683
143.9287,46.71271896,19.39728355,100.7855347,19.5,-0.07,390.3,1.1,586.5427,0.24,1106562,46966,80.22566986
143.2379,46.54706192,19.42911339,100.7880127,19.4,-0.07,390.5,1.1,586.7855,0.25,1046803,46813,80.21070099
143.5694,45.72738266,19.45261955,100.7854736,19.4,-0.07,390.3,1.1,587.1127,0.25,1112090,46854,80.18392181
143.6425,45.9147377,19.4635067,100.7820007,19.5,-0.07,390.4,1.1,586.928,0.25,1059862,46875,80.19921875
143.7405,45.94933701,19.48867607,100.783905,19.6,-0.07,390.5,1.1,586.7058,0.24,1116703,46854,80.21546173
142.6987,46.07277679,19.54115868,100.7848938,19.6,-0.07,390.5,1.1,586.8669,0.24,1080499,46921,80.18681335
143.5001,46.24266815,19.5592823,100.781189,19.6,-0.07,390.6,1.1,586.7802,0.24,1030602,46875,80.25047302
143.5331,45.72306824,19.59237862,100.780719,19.7,-0.07,390.7,1.1,587.1265,0.24,1096385,46888,80.23961639
144.1551,45.94881821,19.64012909,100.7816528,19.7,-0.07,390.8,1.1,587.3387,0.27,1057485,47079,80.46218109
144.3513,46.1925087,19.64875412,100.7799255,19.8,-0.07,390.9,1.1,588.4476,0.25,1043600,47172,80.59306335
145.673,46.05335617,19.67350769,100.7812805,19.8,-0.07,391.3,1.1,589.6833,0.25,1110510,47415,80.85385895
146.9155,46.37334824,19.676651,100.7811584,19.9,-0.07,391.4,1.11,590.3809,0.25,1095674,47558,81.06774902
146.9919,46.25183487,19.72183609,100.7847229,19.9,-0.07,391.6,1.11,591.0717,0.27,1126514,47609,81.11233521
147.8213,44.85224533,19.7420311,100.7821411,19.8,-0.07,391.8,1.11,591.3525,0.28,1054393,47917,81.29923248
148.9788,44.45910645,19.78821373,100.7814392,19.8,-0.07,392.1,1.12,591.7384,0.28,1160200,47928,81.51335144
149.7847,45.13798904,19.82200623,100.7836487,19.9,-0.07,392.3,1.12,591.5444,0.28,1142326,48153,81.66848755
150.2351,45.7077179,19.81742668,100.783136,20,-0.07,392.6,1.12,591.6996,0.3,1132157,48320,81.91118622
149.9678,45.65293121,19.86826897,100.7869324,20,-0.07,392.9,1.12,591.647,0.32,1101295,48427,81.91835022
151.2175,45.43722534,19.86861229,100.7839294,19.9,-0.07,393,1.13,591.855,0.32,1081594,48465,82.14556885
151.3058,45.11316681,19.88531876,100.7855774,19.9,-0.07,393.3,1.13,591.637,0.34,1074693,48593,82.15744019
152.1653,44.98900986,19.89619827,100.7836304,19.9,-0.07,393.5,1.13,591.4029,0.35,1074303,48572,82.19814301
152.755,44.65856552,19.90678596,100.7874268,19.9,-0.07,393.7,1.13,591.5065,0.34,1058023,48781,82.40022278
152.1165,44.3518219,19.93704414,100.7848999,19.9,-0.07,393.9,1.13,590.8651,0.34,1082023,48703,82.32003021
151.7243,44.26678467,19.92452049,100.787915,19.8,-0.07,393.9,1.13,590.5577,0.34,1074684,48713,82.30007172
152.193,44.35293198,19.93853569,100.7854858,19.9,-0.07,393.9,1.13,590.4085,0.34,1085287,48716,82.28355408
153.163,44.44517136,19.98878479,100.7866028,19.9,-0.07,394.1,1.13,590.5034,0.34,1135050,48727,82.39527893
152.4364,44.23439407,20.03626823,100.785614,19.9,-0.07,394,1.13,590.5914,0.32,1117537,48718,82.33058167
152.5948,44.26736069,20.05739975,100.7873108,20,-0.07,394.1,1.13,590.8027,0.33,1081184,48713,82.34435272
152.1193,43.99155045,20.06922531,100.7917969,20,-0.07,394.2,1.13,590.5341,0.33,1118131,48705,82.31046295
152.488,43.84703064,20.03351402,100.7918945,20,-0.07,394.2,1.13,590.5649,0.34,1104674,48690,82.30360413
151.8266,43.80634689,20.0363903,100.7956543,20,-0.07,394.3,1.13,590.4462,0.34,1058356,48699,82.31122589
152.3854,43.55308914,20.02654266,100.7971375,20,-0.07,394.3,1.13,590.3762,0.33,1136475,48813,82.31916046
152.8412,43.7022934,20.08360672,100.7975952,20.1,-0.07,394.3,1.13,590.5125,0.32,1101272,48688,82.30979156
152.7152,43.64744186,20.08908272,100.8028442,20.2,-0.07,394.3,1.14,590.5659,0.31,1099152,49033,82.77285767
152.5524,43.42785263,20.08643913,100.803363,20.1,-0.07,394.4,1.14,589.6592,0.31,1111738,48711,82.29851532
152.0705,43.10021591,20.13163185,100.8024597,20.1,-0.07,394.6,1.14,588.9891,0.31,1098339,48595,82.34213257
152.6442,42.86706924,20.15273094,100.8005066,20.1,-0.07,394.5,1.14,588.7024,0.31,1122037,48648,82.29788971
152.4566,42.75018692,20.19490623,100.8024414,20.2,-0.07,394.5,1.14,588.7008,0.31,1106722,48666,82.34686279
151.8783,42.54042053,20.21304703,100.7976868,20.2,-0.07,394.4,1.14,589.0718,0.32,1105232,48734,82.37352753
152.4615,42.88254547,20.20499611,100.7968201,20.3,-0.07,394.5,1.14,589.2764,0.31,1095948,48881,82.39070129
152.2493,42.83530426,20.26882553,100.7960938,20.3,-0.07,394.7,1.14,589.2966,0.3,1101264,48691,82.37778473
152.5687,42.79994202,20.31997108,100.7993652,20.4,-0.07,394.9,1.14,589.2593,0.29,1150062,48663,82.34500122
152.0433,42.27985382,20.35004807,100.803949,20.5,-0.07,395,1.14,589.421,0.28,1107714,48678,82.42053223
152.5724,42.49126053,20.47968483,100.7992554,20.6,-0.07,395,1.14,589.6174,0.28,1106830,48765,82.4515686
152.2308,42.60825348,20.53058243,100.8057007,20.6,-0.07,395,1.14,589.5294,0.31,1116129,48780,82.45982361
152.3284,43.07661057,20.53553581,100.8041382,20.6,-0.07,395.1,1.14,589.6213,0.32,1049818,48713,82.40991974
152.7291,42.89460754,20.58026314,100.8071594,20.6,-0.07,395.1,1.14,589.8207,0.32,1112061,48816,82.58802032
152.7713,42.54529572,20.5823288,100.8062256,20.6,-0.07,395.1,1.14,589.9892,0.32,1136830,48861,82.4552536
152.1016,42.93774796,20.5977459,100.805249,20.6,-0.07,395.1,1.14,589.8576,0.34,1143533,48825,82.42858124
152.1991,43.0511322,20.63321304,100.8062927,20.7,-0.07,395.3,1.14,589.9636,0.34,1141621,48750,82.41617584
152.4433,42.86733627,20.67100143,100.8060852,20.7,-0.07,395.3,1.14,589.9092,0.34,1102584,48854,82.44645691
152.1558,42.34578705,20.69973755,100.8067871,20.8,-0.07,395.2,1.14,589.845,0.34,1070871,48695,82.43533325
151.9179,42.66437912,20.70747185,100.8072083,20.8,-0.07,395.3,1.14,590.0145,0.34,1139633,48821,82.46400452
152.6609,42.77406693,20.71362686,100.8050964,20.9,-0.07,395.4,1.14,590.0135,0.33,1156715,48761,82.48368073
151.8874,42.91281509,20.76318169,100.8071472,21,-0.07,395.5,1.14,590.3835,0.33,1081007,48679,82.46273041
152.3358,42.84783554,20.81196022,100.803833,21.1,-0.07,395.5,1.14,590.2507,0.33,1045732,48751,82.48887634
151.9609,41.75024414,20.87421608,100.8053406,21.1,-0.07,395.7,1.14,590.4907,0.33,1072453,48734,82.49156952
151.9603,40.9247818,20.89937973,100.8066162,21.1,-0.07,395.8,1.14,590.5126,0.33,1114880,48723,82.50193024
152.0816,40.27509308,20.91370964,100.8057861,20.9,-0.07,395.8,1.14,590.5142,0.33,1132537,48796,82.47154236
152.0027,40.67483521,20.90274429,100.8065918,21,-0.07,395.7,1.14,590.2128,0.33,1110599,48712,82.429245
152.2698,40.75726318,20.91909027,100.8074829,21,-0.07,395.8,1.14,590.2101,0.34,1075074,48682,82.45886993
152.5314,40.75241089,20.94723511,100.8062805,21.1,-0.07,395.7,1.14,589.9205,0.33,1100999,48775,82.46509552
152.1561,40.0490303,21.02388573,100.8075684,21.2,-0.07,395.9,1.14,590.3596,0.33,1113512,48615,82.48604584
152.3319,39.75106812,21.03764915,100.8115112,21.2,-0.07,396.1,1.14,590.5536,0.33,1108492,48719,82.49269104
152.0253,39.96017075,21.06344604,100.8084656,21.3,-0.07,396.2,1.14,590.3965,0.33,1131519,48760,82.45239258
152.5408,40.43059158,21.1012764,100.8099243,21.4,-0.07,396.3,1.14,590.7501,0.34,1086349,48721,82.52873993
153.2654,40.57965469,21.14805031,100.8070007,21.4,-0.07,396.3,1.14,591.1427,0.34,1133847,48938,82.66505432
156.9729,40.29358673,21.14086533,100.8052429,21.3,-0.07,396.6,1.15,592.2994,0.35,1145350,49513,83.48630524
160.1117,39.87037659,21.15037918,100.8077454,21.3,-0.07,397.4,1.17,591.9647,0.36,1086079,50322,84.29483795
161.8477,39.69610596,21.15922165,100.8060791,21.3,-0.07,398.3,1.18,591.3447,0.37,1143815,50809,84.84244537
165.1417,39.26496887,21.15298653,100.8060974,21.3,-0.07,399.3,1.19,590.6345,0.39,1169208,51458,85.47049713
168.6323,39.41249084,21.21083641,100.8052124,21.4,-0.07,400.2,1.2,590.5116,0.41,1186103,52119,86.09975433
171.1459,39.75494385,21.25251579,100.8046997,21.6,-0.07,401.3,1.21,590.5315,0.43,1171078,52574,86.52815247
173.4109,39.96672821,21.286726,100.8035217,21.7,-0.07,402.6,1.23,589.739,0.45,1166132,53128,86.68525696
176.5812,39.92798615,21.32274628,100.802356,21.7,-0.07,403.8,1.24,588.6495,0.44,1174198,53662,86.99263
178.3223,39.94249344,21.36187744,100.8008057,21.7,-0.07,404.9,1.26,587.2218,0.5,1248425,54257,87.17298126
182.1724,40.7786293,21.38137054,100.8034302,21.8,-0.07,406.1,1.27,586.2377,0.51,1211656,54774,87.48271942
184.1984,41.11582184,21.37695313,100.803302,22,-0.07,407.1,1.28,585.3404,0.56,1226948,55364,87.69806671
186.2787,41.28725433,21.35705948,100.8022095,22,-0.07,408.4,1.29,584.2718,0.59,1247395,55683,87.85973358
189.8659,41.2796402,21.34963799,100.8027893,22,-0.07,409.4,1.31,583.2442,0.59,1252056,56370,88.08388519
192.0999,41.00999451,21.39000702,100.7959412,22,-0.07,410.6,1.32,582.2961,0.62,1290291,56919,88.3238678
194.9267,40.79421234,21.45265007,100.800061,22,-0.08,411.6,1.33,581.326,0.63,1333539,57245,88.43890381
197.1962,40.94570923,21.49219322,100.795105,22,-0.08,412.6,1.35,580.861,0.64,1255243,58173,88.7821579
200.7142,40.85243225,21.52486801,100.7973938,22,-0.08,413.6,1.36,579.8375,0.66,1263220,58541,88.88920593
202.6086,40.47806931,21.54802132,100.7969666,22,-0.08,414.7,1.37,579.3345,0.67,1332536,58961,89.04864502
204.7274,39.73652267,21.54174042,100.7929993,22,-0.08,415.6,1.38,578.9548,0.67,1339232,59659,89.28408051
208.158,39.8492012,21.58756065,100.7923218,22,-0.08,416.8,1.39,578.2439,0.69,1374608,60068,89.44833374
210.8073,39.735569,21.57557869,100.7933105,22.1,-0.08,417.9,1.41,577.6517,0.7,1388753,60674,89.64920044
213.6221,39.80587006,21.5910244,100.79422,22,-0.08,418.9,1.42,577.1465,0.69,1344701,61219,89.80962372
215.9897,39.71979141,21.59989357,100.7945862,22.1,-0.08,419.9,1.43,576.5491,0.67,1369640,61675,89.94008636
218.3356,40.0390892,21.63091469,100.7973511,22.1,-0.08,420.9,1.44,576.2206,0.71,1385937,62166,90.12052155
221.0791,39.75762939,21.64380455,100.7958862,22,-0.08,421.9,1.45,575.768,0.71,1426667,62801,90.29413605
223.6755,40.21218109,21.66405869,100.7980103,22.1,-0.08,422.8,1.47,575.8215,0.72,1392951,63394,90.50866699
225.9818,40.4752655,21.68236732,100.7951721,22.3,-0.08,424.1,1.48,575.7933,0.73,1423414,64023,90.62424469
229.6678,40.53569031,21.69857216,100.7981384,22.4,-0.08,425.3,1.49,575.7322,0.76,1425718,64374,90.78542328
231.6531,40.64392853,21.72071457,100.7973572,22.3,-0.08,426.4,1.5,575.7242,0.81,1441665,64874,90.8984375
233.1317,40.68478394,21.75520134,100.796582,22.2,-0.08,427,1.51,575.684,0.83,1476556,65194,90.94258881
232.3291,40.43732452,21.76183891,100.7963867,22.1,-0.08,427.7,1.51,575.312,0.85,1444025,65221,90.89664459
231.9054,40.26414108,21.79757881,100.7954407,22.1,-0.08,427.8,1.51,574.3177,0.86,1414821,64975,90.79553223
231.5328,39.77804184,21.8126812,100.79729,22.1,-0.08,427.8,1.51,574.1686,0.85,1442113,65073,90.77968597
231.2256,39.77289581,21.82944489,100.7925354,22.2,-0.08,427.9,1.51,574.1203,0.84,1429586,64925,90.73799133
230.9246,39.69497681,21.86747932,100.7964233,22.3,-0.08,428,1.5,574.0237,0.84,1449836,64871,90.74703979
231.6114,39.5307312,21.88919449,100.7879761,22.3,-0.08,428.1,1.5,574.1016,0.84,1441633,64839,90.73223114
